Simulation,a,b,c,b/a,c/a,c/b,ellipticity,triaxiality,Iterations,Initial Particles,Remaining Particles,Max Radius,r_50,mass,Age Range,Snapshot,Redshift,Center of Mass,Rotation Matrix
m12c_res7100,0.9747481573943444,0.7596070678447676,0.5214688717685214,0.7792854616676754,0.534978053369693,0.6864981828672087,0.46502194663030705,0.5501751249259451,30,222003,198720,5.253321444919298,3.491080829774115,1092824849.3576348,"[10.511848992771107, 13.59043307555779]",172,2.0,[-0.03592829  0.1320615  -0.05761937],"[[ 0.88404116 -0.30020726  0.35825525]
 [-0.20432437  0.44114745  0.87386526]
 [ 0.42038408  0.84573313 -0.32865284]]"
