Simulation,a,b,c,b/a,c/a,c/b,ellipticity,triaxiality,Iterations,Initial Particles,Remaining Particles,Max Radius,r_50,mass,Age Range,Snapshot,Redshift,Center of Mass,Rotation Matrix
m12c_res7100,0.5952139035855982,0.5765149247470016,0.2204522252134548,0.9685844387606657,0.3703747911220481,0.3823877158257408,0.6296252088779519,0.07167660089989907,21,500734,451168,8.57702845117935,2.949332991006769,2718638055.2202907,"[5.00000305832284, 5.49999318518104]",600,0.0,[-0.03079189  0.00550249 -0.03375743],"[[-0.34020661 -0.05531909 -0.93872214]
 [-0.47885949  0.8693287   0.12231595]
 [-0.80929169 -0.49112871  0.32224144]]"
m12c_res7100,0.5301951386554842,0.5101768813956414,0.2370398584939408,0.9622436046648658,0.4470804072158177,0.46462289283962427,0.5529195927841823,0.09259527038339169,21,454565,409730,6.9386819775886615,2.226059433181103,2426233728.4765677,"[5.500003007128301, 5.999995544567513]",600,0.0,[-0.0218902  -0.01698387 -0.02285841],"[[-0.34791905  0.04141373  0.93660944]
 [-0.42990039 -0.89484932 -0.12012637]
 [-0.83314944  0.44444301 -0.3291389 ]]"
m12c_res7100,0.5960870530595772,0.5814837907109769,0.2875343218680993,0.9755014602755668,0.4823696813951117,0.49448381272422526,0.5176303186048883,0.06307268563000186,28,461379,415592,7.697359920605823,2.5090980816674677,2416782669.691375,"[6.000006370877552, 6.499999098851246]",600,0.0,[-0.01682736 -0.00574606 -0.02219236],"[[-0.34399005 -0.03437958 -0.9383437 ]
 [-0.42377014  0.89745197  0.12246972]
 [-0.83790794 -0.4397704   0.32328359]]"
m12c_res7100,0.4704837044146023,0.4532238198991521,0.2637676717136502,0.9633145965450053,0.5606308342641584,0.5819810436537552,0.4393691657358416,0.10503969119570854,24,488873,440174,6.747697516748637,1.9031476147362032,2507339507.9317517,"[6.500004018144015, 6.999984148997267]",600,0.0,[-0.01784836 -0.0214497  -0.0072154 ],"[[-0.35262996 -0.01010835 -0.93570825]
 [-0.36679923  0.92141368  0.12827762]
 [-0.86087771 -0.3884516   0.3286258 ]]"
m12c_res7100,0.5943026788949402,0.5794885396258986,0.3498286921426868,0.975073073376369,0.5886372459117402,0.6036852641961242,0.41136275408825984,0.07533593732453925,12,604085,543939,7.710742776292346,2.439071885461121,3017790668.4469724,"[7.00000474774082, 7.499981265648623]",600,0.0,[-0.0189723  -0.02187877 -0.00569853],"[[ 0.35208196 -0.01146173 -0.93589899]
 [ 0.30455414 -0.94410639  0.12613446]
 [ 0.88503393  0.32944158  0.32891211]]"
m12c_res7100,0.6710315030418936,0.6592265604042445,0.4051590161397224,0.9824077668721433,0.6037853875758015,0.6145975306141711,0.39621461242419853,0.05488292151637639,17,558272,502774,10.705093227962973,2.9774344411662113,2716285516.8695254,"[7.500000766511482, 7.999998701444499]",600,0.0,[-0.01107981  0.00642107 -0.00073647],"[[-0.34887294  0.04554997  0.93606243]
 [-0.21140181  0.96924952 -0.12595491]
 [-0.9130153  -0.24182756 -0.32851559]]"
m12c_res7100,0.7988999527837655,0.7894950316369674,0.49183853565945124,0.9882276609054406,0.6156447173962656,0.6229786331139482,0.3843552826037344,0.03769208443857678,13,766953,690714,10.519238149340309,3.462136079699822,3593130680.0092964,"[8.000001116482164, 8.499995113089145]",600,0.0,[-0.01783127 -0.00018134 -0.01122648],"[[-0.32580955  0.12836402 -0.93668074]
 [ 0.04029997  0.99172517  0.12188968]
 [-0.94457612 -0.00196461  0.3282866 ]]"
m12c_res7100,0.9246913113151574,0.9143085323657918,0.5571703456173993,0.988771627004261,0.6025474001966717,0.6093898568087402,0.39745259980332825,0.03505948403885578,13,663909,597435,14.307068111808968,4.969176026489431,3073318380.3370442,"[8.500007508317829, 8.99999975682696]",600,0.0,[-0.01316054  0.00094682 -0.00870455],"[[-0.323268    0.14478945 -0.93516513]
 [ 0.08720658  0.98857839  0.12291373]
 [-0.94228064  0.04181847  0.33220235]]"
m12c_res7100,1.150876745307554,1.139380407826106,0.691306348689377,0.9900108004368655,0.6006780061444688,0.6067388415150677,0.39932199385553124,0.031099894403339226,25,273729,246038,18.727736270533043,6.253894967182968,1242753968.2563193,"[9.000007253292045, 9.499988381258545]",600,0.0,[0.02342277 0.04927401 0.05349417],"[[ 0.3476794   0.06629146  0.93526706]
 [ 0.14681429  0.98134406 -0.12413464]
 [ 0.92604784 -0.18046963 -0.33146058]]"
m12c_res7100,1.0538308146110984,1.0462301985204876,0.6422260738474086,0.9927876315768811,0.6094204733275077,0.613847769597555,0.3905795266724923,0.022864406141882985,9,200430,180379,13.97548738369799,4.769448449087311,900945353.4760201,"[9.50000899816274, 9.999978421365352]",600,0.0,[-0.01153889  0.00666247 -0.01496351],"[[ 0.24973365  0.25670756  0.93366714]
 [-0.45335751  0.88300664 -0.12151638]
 [ 0.85562847  0.39293828 -0.33689677]]"
m12c_res7100,1.2171560761083453,1.2060610642254932,0.7435873654932433,0.9908844789089608,0.6109219516618942,0.6165420537564235,0.3890780483381058,0.028954517535424554,22,213351,192044,15.507309416010711,5.505406378891336,949467888.2782168,"[10.000002469638403, 10.499993249711324]",600,0.0,[0.00704077 0.03010552 0.0100174 ],"[[ 0.28102829 -0.2199589  -0.93415266]
 [-0.32259217 -0.93839264  0.12390939]
 [ 0.90385695 -0.26652829  0.3346719 ]]"
m12c_res7100,1.1131000566051719,1.0934558798634626,0.6840597380147244,0.9823518320521681,0.6145536818145788,0.6255942746406389,0.3854463181854212,0.056216522055494336,12,181881,163733,15.755025030135867,5.198149491054203,811573157.1682775,"[10.500035792761114, 10.999995618080497]",600,0.0,[-0.00631924  0.00123638  0.00197312],"[[ 0.3198468  -0.13060822  0.93842396]
 [-0.05038104 -0.99139643 -0.12080926]
 [ 0.94612884 -0.00863832 -0.32367515]]"
m12c_res7100,1.3767081304257955,1.3616395711412674,0.8591370108706682,0.9890546449523272,0.6240516721615857,0.6309577285203137,0.37594832783841425,0.03565730927912977,14,231031,208005,17.596089562688466,6.378960334717971,1013795639.8997346,"[11.000009175649556, 11.499990023409167]",600,0.0,[ 0.00358152  0.04341218 -0.04795948],"[[-0.3131356  -0.15281805 -0.93733278]
 [ 0.14022353 -0.98359121  0.11351519]
 [-0.93929945 -0.09589046  0.3294261 ]]"
m12c_res7100,1.3250477101368296,1.3013551121766713,0.8282100188165697,0.9821194378293656,0.6250416588630198,0.6364212282005716,0.37495834113698023,0.058165232919815936,13,140744,126756,18.407695645164313,6.408144560396474,610911142.5212437,"[11.500001273587067, 11.999995876494262]",600,0.0,[-0.00329745  0.07933196 -0.01192177],"[[ 0.28256589  0.20627387  0.93680714]
 [-0.29640977  0.9475877  -0.11924257]
 [ 0.91230355  0.24398491 -0.32889755]]"
m12c_res7100,1.362439730311204,1.3450643892296876,0.8561690140928927,0.9872468919578942,0.6284087252045486,0.6365264153511765,0.3715912747954514,0.041883111381631394,20,136400,122844,19.046906153860704,6.569868859701873,588606129.5941377,"[12.000007571885384, 12.499992781502895]",600,0.0,[-0.005926    0.03483661 -0.02249703],"[[ 0.30294116  0.18658375 -0.93456576]
 [-0.22146424  0.9675839   0.12138771]
 [ 0.92691976  0.17019956  0.33444262]]"
m12c_res7100,1.5762035540743906,1.5580169898333531,0.9782367458460537,0.9884617921371727,0.6206284355325624,0.6278729643061767,0.3793715644674376,0.037317056390928624,18,33894,30514,22.186620793510656,7.892634104547126,145144953.73993778,"[12.50000997640018, 12.999917044731422]",600,0.0,[-0.00935173  0.11214436  0.0094267 ],"[[-0.23718214  0.2663765  -0.93423134]
 [ 0.47903959  0.86869276  0.12607124]
 [-0.84514242  0.41763195  0.33364329]]"
m12c_res7100,1.607379345159666,1.5933081990470852,0.9628862943714632,0.9912459083445649,0.5990411020715316,0.6043314751956587,0.4009588979284684,0.027187952536623757,15,6854,6163,24.198707296603036,8.635720362444436,29499262.31098421,"[13.000022348326985, 13.609740182276482]",600,0.0,[-0.07166443  0.13628941  0.08147818],"[[-0.37549612  0.02407873  0.92651113]
 [-0.41349058 -0.89901475 -0.14421518]
 [-0.82947466  0.43725587 -0.34753288]]"
