Simulation,a,b,c,b/a,c/a,c/b,ellipticity,triaxiality,Iterations,Initial Particles,Remaining Particles,Max Radius,r_50,mass,Age Range,Snapshot,Redshift,Center of Mass,Rotation Matrix
m12_elvis_RomeoJuliet_res3500,1.5466498461773937,1.3673220615428088,0.10082184613910718,0.8840540507097967,0.0651872473839456,0.07373672156313013,0.9348127526160543,0.21938066663121947,30,3134628,2751944,31.84994260681046,15.032375570143607,10572499694.268618,"[3.1819340775850465e-05, 2.39999987326048]",600,0.0,[-0.41064368  0.77119461 -0.1001843 ],"[[ 0.18366131  0.41315665  0.89194737]
 [ 0.03636975 -0.90961714  0.4138525 ]
 [ 0.98231653 -0.04356879 -0.18208788]]"
m12_elvis_RomeoJuliet_res3500,1.1712263616416534,1.1009903639301406,0.1178082568608848,0.9400320894305467,0.10058538700901375,0.10700207805666126,0.8994146129909862,0.11752875866369307,20,4408836,3883555,25.055121359530833,8.81493892829856,14705742117.695114,"[2.4000073115903926, 5.9999896393075804]",600,0.0,[-0.28931713  0.50894031 -0.15439905],"[[ 0.44944428 -0.14482384  0.88149072]
 [-0.74719251  0.47987282  0.4598102 ]
 [ 0.48959492  0.86530233 -0.1074648 ]]"
m12_elvis_RomeoJuliet_res3500,0.8421539636702984,0.8196643461504867,0.3371675405521185,0.973295123587857,0.4003633006518971,0.41134830633491537,0.5996366993481028,0.0627557738737076,7,17841623,16025447,13.15580805653114,4.0626072427984035,44855414307.051315,"[6.000000465617506, 13.631442192667546]",600,0.0,[-0.05366266  0.09702073 -0.02365013],"[[ 0.35978902 -0.32097273 -0.87608696]
 [-0.49197089  0.73256894 -0.47043319]
 [ 0.79279033  0.60026598  0.10566102]]"
