Simulation,a,b,c,b/a,c/a,c/b,ellipticity,triaxiality,Iterations,Initial Particles,Remaining Particles,Max Radius,r_50,mass,Center of Mass,Rotation Matrix
m12i_res7100,0.5706881879354089,0.5496116436245084,0.22148075983948415,0.9630681959843088,0.3880941721270593,0.40297683356722797,0.6119058278729407,0.0853556726018615,16,10456179,9347549,8.587627002819136,3.067104232564569,56665939708.62946,[41792.1760203  44131.29099428 46267.65937653],"[[ 0.77943951  0.38444984  0.49464369]
 [-0.53396425  0.82063148  0.20358329]
 [-0.32765262 -0.4228029   0.84491506]]"
m12w_res7100,0.6106490961900064,0.5541571351596961,0.23736807178393027,0.9074886683976479,0.3887143586471011,0.4283407299547373,0.6112856413528989,0.20787381107230948,20,9197351,8178857,9.032403831056705,3.444472728100652,51610874893.92501,[83997.92310437 85856.21798307 89877.57400046],"[[-0.64051403 -0.35713561 -0.67984993]
 [ 0.13142929 -0.92320065  0.36114665]
 [ 0.75661623 -0.1419673  -0.63826105]]"
m12c_res7100,0.6406943454206845,0.6144693290534795,0.21274406742210836,0.9590678198510002,0.332052356857339,0.34622406255787663,0.667947643142661,0.09012611084513306,21,9532853,8506544,9.161048372517635,3.6639165625821066,51610990879.78769,[36011.29505809 49165.23379602 46800.51723134],"[[ 0.31885947 -0.14090503 -0.93726966]
 [ 0.68562761  0.71706126  0.12545089]
 [ 0.6544031  -0.68261917  0.32525015]]"
