Simulation,a,b,c,b/a,c/a,c/b,ellipticity,triaxiality,Iterations,Initial Particles,Remaining Particles,Max Radius,r_50,mass,Center of Mass,Rotation Matrix
object_464,2.817340954568928,1.7307147829764915,1.1241814254951046,0.6143078920461377,0.3990221430856642,0.6495474797769578,0.6009778569143358,0.740532397725779,12,17484,15650,15.743875810722098,7.861684546759444,738149393.6088011,[-0.62009418 -0.74204237  0.99764878],"[[-0.87407144 -0.24554882  0.41917167]
 [-0.04119176 -0.82228397 -0.56758463]
 [-0.48404788  0.51337593 -0.70862035]]"
object_466,2.5495109796683515,1.4764908969102195,0.9525901047944749,0.5791270987592633,0.3736364002316989,0.6451716748053874,0.626363599768301,0.7724488802232982,19,21083,18880,14.835534959087907,7.344864243945467,888174748.6558018,[ 0.7667042  -3.00448768  1.34820198],"[[ 0.44085104 -0.43489346 -0.78518662]
 [-0.87009128  0.00777728 -0.49282925]
 [ 0.22043484  0.90044833 -0.37496839]]"
object_467,2.223007058079772,1.5015162399384672,1.1653267444536015,0.6754437573560712,0.5242118958723451,0.7760999937645411,0.47578810412765493,0.7498266889223967,30,5228,4684,12.141093728903165,5.728192711094722,215139504.13721025,[2.36711597 4.52182745 2.17720797],"[[-0.39325018  0.10700401  0.91318368]
 [-0.7718222  -0.57815419 -0.26462847]
 [-0.49964466  0.80888063 -0.30994731]]"
object_472,2.9291960177726977,2.0993226904834588,1.0707575752372551,0.7166890429134688,0.3655465761732934,0.5100490649156312,0.6344534238267066,0.5613694098345771,29,7300,6536,14.513962437755625,8.244077933557426,301468422.33237845,[ 8.21546837 -1.8337736   2.76272848],"[[-0.8342191  -0.48824261  0.25631553]
 [ 0.39366883 -0.85279052 -0.34318097]
 [-0.38613902  0.18538469 -0.90362004]]"
object_473,1.1778612930741057,1.0490077375773506,0.6450586244305427,0.8906037949846712,0.5476524512890658,0.6149226562620832,0.4523475487109342,0.29543170484432524,16,22899,20448,11.784956271986744,4.058243024926074,984402530.8165123,[-0.31245586 -0.45805356 -1.5774082 ],"[[ 0.52682784  0.84794159  0.05871526]
 [-0.34716988  0.27772214 -0.89573628]
 [ 0.77583858 -0.45151464 -0.44069154]]"
object_474,1.974132895566792,0.9609290737041616,0.7038636603433135,0.486760073682005,0.35654320026982156,0.732482427272265,0.6434567997301784,0.8741949639837082,30,4743,4237,17.428481459358167,6.007012269746405,192351771.9039496,[-0.38831219  2.08036128 -1.61548532],"[[ 0.86602218  0.04420072 -0.49804808]
 [ 0.42070055 -0.60272423  0.67803728]
 [ 0.27021591  0.79672442  0.54056781]]"
object_475,2.2383010514607626,1.737920087978134,1.0180343018993183,0.7764460847855701,0.4548245649238862,0.585777395026075,0.5451754350761138,0.5007113166409457,11,26904,24105,13.232750139967717,6.650943241946715,1136159787.7155986,[-0.65127483 -2.09130519 -0.51921775],"[[ 0.73636039 -0.41822167  0.53184961]
 [ 0.58634544  0.78668489 -0.19319914]
 [-0.33759799  0.45411179  0.82450596]]"
object_481,2.4792538627218783,1.8737866448727973,0.9035207225882514,0.7557865182937089,0.3644325158361599,0.4821897546663256,0.6355674841638401,0.49445595797448555,30,8963,8031,17.204482129936466,7.777769400864911,371635349.5440918,[-0.19752594 -2.21228019  3.42586454],"[[-0.95954572  0.28019038  0.027665  ]
 [-0.07831015 -0.17121179 -0.98211712]
 [ 0.2704432   0.94455274 -0.18622729]]"
object_483,1.7844710604169318,1.3599945200636343,1.0958652285088895,0.7621275291210826,0.6141120765796261,0.805786503064449,0.3858879234203739,0.6729559629871678,30,23452,20996,10.78250366099207,5.59941897721484,996442525.51726,[2.53717161 2.36510427 4.17025483],"[[-0.33913945  0.67438619 -0.65588696]
 [-0.16006872 -0.72840661 -0.66618452]
 [ 0.92701804  0.12094247 -0.35497955]]"
object_485,2.030416885890499,1.7518774867976579,0.8279366063958866,0.8628166456709311,0.4077668050089973,0.4725996039308161,0.5922331949910027,0.3065124088941521,30,25503,22834,13.094525837063427,6.270193055106534,1080228999.50074,[-3.84593617 -4.19219304 -1.17377275],"[[ 0.23119774  0.77603838 -0.58678109]
 [ 0.22185361  0.54517917  0.80843098]
 [ 0.94727429 -0.31708691 -0.04612272]]"
