x,y,z
-3.6792053968301603,-2.797333254171929,0.44139822854900357
-3.7280461919673926,-2.4746920910666006,0.6381298706846231
-3.9246347550604184,-3.009800558200359,-0.1275163289663246
-3.685857660891213,-2.9303624112534155,0.3346856640934174
-3.5403893517349174,-2.894997955006138,0.10408957846280337
-3.394529886472158,-2.848053994952978,0.21903116066765765
-3.398424254491222,-2.951466791997629,0.39286958684591344
-3.442381870398566,-2.999892142137239,0.364090410901831
-3.1751395598775862,-2.884136014147675,0.2884464560827491
-3.174985289350566,-2.8817201645643946,0.29154614356064135
-3.296705292212987,-3.4517592795010716,0.3615040982962807
-2.611847239898958,-3.22759398908221,-0.08259319507627969
-2.592738998162016,-3.073888908759726,-0.10407947413875539
-2.5168977499660747,-3.1245390324187934,-0.12496560835184936
-2.61075080117482,-3.0741151174907793,-0.11284190282338691
-3.0305246051824737,-3.4446309421777164,-0.1961670578789113
-3.0251744290941445,-3.456222533132379,-0.1999158452492597
-3.1164357443166066,-3.3318118031733928,-0.3094768201828958
-3.1599866700796357,-3.1154701382012817,-0.21523889771683352
-3.2935058486799944,-3.4288635860249816,-0.08052570141640157
-3.4620681934462136,-3.1823210817377534,-0.39819622391314213
-3.0459819365196323,-3.3193402605383984,-0.46404273216636843
-3.631457957716328,-3.1657933403504024,-0.3940541970399205
-2.7380288049885237,-3.737736518648769,-0.7144236850640513
-2.389289171853016,-3.6048485091275326,-0.9041151062151884
-2.627252553301573,-3.589555976214465,-0.628425965231336
-2.1505886577895375,-3.8602610475711083,-0.7660104550193821
-2.34395998955795,-3.6225484582379277,-0.924739655653041
-2.3423608658000523,-3.6274229290609523,-0.9307075016009786
-2.3888648907784655,-3.8687893051087556,-0.8116865996198034
0.9445467481446341,2.9541078466360116,1.6982793148230535
1.1393636424050058,2.778066888204754,1.735686961223745
1.2523584962189478,2.6647204646620453,1.5478382893735296
1.2556542528784151,2.7901200466594065,1.7853350610599903
1.3701493578520365,2.430172287559539,1.949231933452614
1.4209326880963369,2.403311194030382,1.8121010681535594
1.0967999471070349,2.182566466795451,1.6803055659348036
1.2036716275165333,2.419813567754001,2.214509802038939
0.747137747137862,1.9859697979485098,2.075057194338392
1.0051033409884371,1.9379106114095859,1.996984382762895
1.2904358628060928,2.0360241378346946,2.0232189688600584
1.2661523321587784,2.08103562007377,2.24865499422839
1.446166453224766,1.916796596255955,2.219918213776809
1.4366008931324865,1.8939060085140553,2.1860246375979067
1.443452524869043,1.8950252487753336,2.1818377904558233
1.440289195707268,1.8965121761848098,2.1847723139564614
1.2586965628739755,1.9278267014941446,2.4575325892342974
1.2504369934155162,1.9383098329341704,2.4487854817153174
1.2627565360371946,1.7739219250517664,2.4851472825131244
0.785958153497945,1.5723417996411044,2.2206380946772377
1.040062272392831,1.8380391179226314,2.052044888756705
1.1144983246175177,1.808583615360234,2.054186590548583
0.8548336731588833,1.7354313561105357,2.145722104014901
0.752999007294989,1.6991019175680981,2.186210462507364
0.6381670787517186,1.7210757631546225,2.573390048648675
1.2346596186486734,1.8674592761369562,2.548973921730048
1.0080823462643715,1.7515732815119807,2.419431307861289
0.2947777182776401,2.1696522461906027,2.8117539278632817
0.29835065802278327,2.1650949194202047,2.8099730562710996
0.30143527393223923,2.158610865317542,2.8130545406583964
0.3463832989211495,2.191091702311696,2.89564677632811
0.29848919248376826,1.883632991568913,2.650619774672092
0.20867320406646694,1.61539821582021,2.386382412228477
0.041231755892728206,1.6819367366049796,2.4568414520877124
0.007343251423165054,1.7502405294140924,2.3334384335616227
-0.124395943866908,1.8345865099114946,2.302179323039229
-0.029466677947314723,1.8425452336571895,2.481860674021651
0.19150488626303397,1.945607505784939,2.220871429741141
0.260575435646095,1.9457477633897682,2.0440519709753406
0.27579866628095284,1.7876259246110418,1.9103440686277184
0.2701561255709499,1.7504818433586613,1.8070107444765147
0.26562778731465375,1.749871466863681,1.8120678774597634
0.42506270902232146,1.6890190273333783,1.7345125456090371
0.4447989305700736,1.5292337720722695,1.809430396925476
0.4903645817318676,1.811483080021783,1.8911584573139302
0.47442673483623965,1.8094636105698796,1.8763832892740915
0.4766747656796335,1.8094464753365547,1.8776122086904343
0.4710026185313205,1.784240472308975,1.8851310996316712
0.48888292833906033,1.8022240309538566,1.8887382497481164
0.49918416658393183,1.8062495474964617,1.9002835488056928
0.5080279557973706,1.742059495138433,1.9495239134693612
0.3695541388958057,1.909689315405839,2.0959534177941053
0.45181964635729477,1.8350008829121984,2.1161143005824323
