Simulation,a,b,c,b/a,c/a,c/b,ellipticity,triaxiality,Iterations,Initial Particles,Remaining Particles,Max Radius,r_50,mass,Age Range,Snapshot,Redshift,Center of Mass,Rotation Matrix
m12f_res7100,0.6624399164404997,0.29518562066806353,0.28316416416569745,0.44560361376498825,0.42745637323189783,0.9592749251296213,0.5725436267681021,0.9806142212601697,30,42316,37704,2.6959643414838856,1.6463217988710364,215560675.79282445,"[12.25492923027304, 13.615870722677023]",088,4.0,[-0.17673291 -0.11059018  0.24286231],"[[ 0.66274196 -0.32411921 -0.67507024]
 [ 0.48815918 -0.49661864  0.71768415]
 [-0.56786768 -0.80518114 -0.17090825]]"
