x,y,z
0.14932901457513903,-0.30035838471880594,0.007603953478451442
0.13363152116204657,-0.32917061727653074,0.01274127694226887
0.07930558228871215,-0.32472971325123623,0.057841774468508356
0.10097410215347191,-0.34056982347613884,0.0065765626583665915
0.07775601901093318,-0.30560070565564973,0.034261344976619784
0.08025596461291137,-0.36660390632374185,0.02120628945516906
0.08423161234472928,-0.3641275977236474,0.049581106196671415
0.036155543071087114,-0.3553695597653045,0.06954469836669298
0.001374833085968842,-0.36384036073635234,0.04665815657147533
0.0498659160133251,-0.37381515154890965,-0.001791541697038379
0.05243278332687734,-0.3787789512287828,-0.0018809896791074365
0.010715796016281622,-0.3841579468289833,0.012680675957477267
0.023600689245242966,-0.34414694756155967,0.024569730542611273
0.032281610448618915,-0.32888327191453115,0.020532495835475215
0.02259235315862504,-0.3306644059534133,-0.024914189510495052
0.00892172033914592,-0.3439779358740066,-0.006676851790925434
0.009392478952953635,-0.3492806998000826,-0.008259904643300842
0.006649349571824219,-0.3455410436646656,0.0017361439463467326
-0.01607179306605838,-0.3178492965192707,-0.03935842765284121
0.02740299418714314,-0.3356496319596196,-0.03108061132511067
0.011402772588969788,-0.298827197556221,-0.041779788766924925
0.09632785987558265,-0.3082523907775617,-0.035279225519665
0.09684556637307233,-0.3534243372957921,-0.04041597317778686
0.0950036605804424,-0.3747053449465196,-0.07496391605033251
0.034846399486064036,-0.39890620960203077,-0.08505769488608292
0.03724931952262986,-0.3802703634185847,-0.05910386516826745
0.03469539128578659,-0.3942001737802108,-0.03470763918091792
0.1196482739933914,-0.4504447110771775,-0.05417723048779596
0.10493673682342924,-0.4591831240008898,-0.06571354893528972
0.08833442421676613,-0.43825340943094465,-0.05366976212900437
0.09562696427682746,-0.442067892811791,-0.03387042328635964
0.060444366971867836,-0.4160265283541432,-0.1113796337729304
0.11924037939154165,-0.37564872024042034,-0.09418735417273501
0.10824854303452623,-0.41641259146832316,-0.0746975142817829
0.09119921627671439,-0.4799738183751768,-0.09703979494542689
0.22640863063946134,-0.4394125801422182,-0.04613104462351081
0.26125811128997994,-0.44587461623223973,-0.09921153814904246
0.23193356930540937,-0.373185775328405,-0.050316298726318515
0.23348779699925087,-0.36487408409869176,-0.021435040426140223
0.15590777844972703,-0.3919967444327527,-0.0270683294726983
0.17528142145151104,-0.39075707369930707,-0.08667253017864657
0.1846561083883418,-0.3747225785097874,-0.12424685738492866
0.15932850059836678,-0.37751742657495363,-0.1019980146399984
0.22219729524057036,-0.33069639943389134,-0.10148130865937063
0.2154727595045115,-0.3192394693062588,-0.1215782273231305
0.2407108911363918,-0.31616294430728265,-0.06848081134069961
0.22547025199283952,-0.37020277188614564,-0.10256356754958221
0.2345025965644143,-0.3942218089460773,-0.13541878200355617
0.24860881298437892,-0.37270085234283434,-0.1418410057901478
0.24952577660609496,-0.3745672333982125,-0.15299281844197204
