x,y,z
-0.7494378446534375,1.4876429560772575,-0.7329257067021067
-0.7515941406220636,1.5008461777597988,-0.7868616254324322
-0.7492636214402304,1.4982981870556153,-0.784755302718954
-0.7372649637775854,1.5012051000901012,-0.7816592151154126
-0.71982338566372,1.428663076533881,-0.7624940635530189
-0.7506109833727623,1.4154867512389586,-0.7972485537080762
-0.6649910836574724,1.4287451186361384,-0.7619245929672377
-0.8025428197475771,1.3955647526248312,-0.7129133573739241
-0.7992628936965155,1.3563839959173638,-0.7616711068405857
-0.7886129167378424,1.3762722536599692,-0.8329577044188083
-0.7635374774059167,1.370191535477041,-0.8081017498120955
-0.8193439144669807,1.4028207360125713,-0.7655990148148134
-0.8165459290858305,1.3993729080047923,-0.7651831946768785
-0.8475468399743464,1.4332691291804458,-0.7967551958542134
-0.812465610074721,1.4354335428279184,-0.7421902268209619
-0.823405653546839,1.5016439214020145,-0.7831998939613152
-0.8570487138302098,1.3942645779120089,-0.6603822209331947
-1.0177276656114338,1.386471419236329,-0.6861537458507039
-1.0031790981757012,1.3307953465374243,-0.7135713484496298
-0.9965203921054752,1.3717412982476893,-0.7963019496424724
-0.8903273016015764,1.4342809534826604,-0.7654423246532114
-0.8641262002988549,1.4375911851071406,-0.7912152012617839
-0.8686926929055127,1.3819992906395515,-0.7782572635887521
-0.8907326953870843,1.3017670004123483,-0.7664082601443758
-0.9528300324676793,1.3074334870033286,-0.733741991640332
-0.9156067639701012,1.3455515850173398,-0.6921131244630936
-0.8882984152814863,1.332331585895585,-0.7122244928051481
-0.8914361951689158,1.3174997043255412,-0.720371615895628
-0.839782488033431,1.3765479493266988,-0.7428914556951387
-0.8142115952120759,1.2127404930023904,-0.701983127924409
-0.8554635896965924,1.2818999316340798,-0.7034770187915621
-0.9445435625054762,1.2354670487455768,-0.7658047861372981
-0.7943548814872784,1.1642216585612077,-0.7942755508469241
-0.709915140929337,1.2099196657964122,-0.7850731676849141
-0.7427404094680372,1.3302027695960037,-0.7587274150794245
-0.6772571697394926,1.296125593688623,-0.7839576079637856
-0.7020209171977971,1.2174717305196616,-0.8617187121079891
-0.6782083211622546,1.3857616307163267,-0.9094100894347351
-0.7587060592573349,1.349211787545273,-0.9177727591047333
-0.731952804655621,1.3636835459412553,-0.930371409134346
-0.7048678340351373,1.3255285550280993,-0.9784358115951686
-0.8380141970662495,1.3629225290292604,-0.9202361158349097
-0.8541600104569664,1.413821397967544,-0.9112492684026117
-0.8391251530462427,1.4087001748818457,-0.9112060906528054
-0.8260886044873151,1.4468328537566715,-0.8447494272683636
-0.8418276016225019,1.4733132755483336,-0.8941577378121786
-0.8329988447269885,1.4412153266910417,-0.891065856311931
-0.7753293188995547,1.4481538946824895,-0.8841675459725729
-0.7796235171361943,1.439421623230656,-0.8787978726274959
-0.7783199958070195,1.389488727591487,-0.8600493401006897
-0.7190556405069367,1.4842210202639827,-0.8296386058275285
-0.7323906637030824,1.497096249914116,-0.8304811211195564
-0.6338320283202249,1.5172335498364957,-0.9245057608092537
-0.6926560566622082,1.574518465620056,-0.8193688153619295
-0.6237797370936002,1.63616812205347,-0.8053354065096098
-0.5243470166632079,1.55698507065101,-0.7066226229562528
-0.6722738844862868,1.5310738511913309,-0.6634791727308782
-0.6296114839404827,1.5530385556949524,-0.7314579568843815
-0.5603875824894903,1.583341622291821,-0.776657562553625
-0.5448788781246797,1.4833684514186332,-0.7442208132232454
-0.5604136231189797,1.4890421351432601,-0.7844541252680937
-0.6290450610832434,1.4452938032189837,-0.8013781813900186
-0.6322201262510929,1.453955017734149,-0.7560734793245419
-0.6280502434092582,1.4700991727126376,-0.6962071521126798
-0.4899809604842038,1.4253850093891565,-0.7655633887296969
-0.5765256063021511,1.3684856179358644,-0.8098427841501847
-0.5775085417215312,1.3591750721493139,-0.8504772034226559
-0.5289759924014582,1.3673897562797146,-0.8307529092782168
-0.5119806418743119,1.375945233789372,-0.718714327587211
-0.40193528757472136,1.434803995414224,-0.688478508786083
-0.4038468965729528,1.517060679602216,-0.6856520469349467
-0.4229455483164207,1.4979780460814305,-0.6753639395787895
-0.4570247826409962,1.4540470873866957,-0.8598538639024037
-0.43766103283887325,1.4895103964313432,-0.8658463034741986
-0.349411103525857,1.5067922349634553,-0.9491152869173839
-0.4859934804149663,1.4304653335314308,-0.9588701211791587
-0.4268495519633999,1.2101887189813012,-0.9893464109374597
-0.48040722050879303,1.189808655568996,-0.8983211716443537
-0.38212002463533307,1.2179167367358357,-0.9297246447964734
-0.3835317149190888,1.220012900113817,-0.9314796185314655
-0.3871055823625275,1.2144288262959244,-0.9385946755859759
-0.40559940025759245,1.2187592586299418,-1.0061056028201492
-0.4706327239525018,1.2072846908196002,-0.7910556187736647
-0.4672586484832918,1.2059080851018815,-0.7889818698733052
-0.3839002926420876,1.2402291926379554,-0.725716842186984
-0.3148639423677188,1.1473154906475789,-0.8117163791166042
-0.40746549565047363,1.1166001157164023,-0.7461726433167055
-0.43371898123884445,1.111809629065087,-0.7711453911780707
-0.46782518906123516,1.1022050535593422,-0.8396564497281938
-0.3130277165390099,1.1588845142634894,-0.9052842348748017
-0.3191583815283529,1.038306460336594,-0.8240295680746471
-0.17011368312576608,1.2085355370741648,-0.8109787855750424
-0.2584525617078084,1.2602397513048516,-0.8519075918546972
-0.2218157894136203,1.1993277545667804,-0.8460912198272231
-0.287370091200917,1.1711289706541428,-1.0025135813435873
-0.34314941054112086,1.0972393123368394,-1.0211301215676207
-0.34825176210592235,1.2093320756225863,-1.0157901423175721
-0.2995735615714213,1.1288237517635036,-0.968023825026647
-0.42185336196731177,1.0674643156505934,-0.9790820357653713
-0.41972796562046727,1.0977120433030363,-0.9545062711397225
-0.41387459340481747,1.1065797650571532,-1.0056525834582792
-0.41620737462321666,1.1979885322479729,-1.0152865073913038
-0.4308665182755627,1.0749335792770727,-1.0589034607519183
-0.4780291038138884,1.0059084174872124,-1.0661440912750406
-0.4604849994271758,1.0983801026843587,-0.9853299984866193
-0.6328432955832687,0.9438456136377327,-1.1018619179799694
-0.6894254756901675,0.9678646322467532,-1.0147189433048307
-0.5882149759867693,1.1706566261487998,-0.9310450243912614
-0.5948946069236277,1.1697609697060587,-0.9347770392132357
-0.6082573252485691,1.238421983890709,-0.9088268226369008
