Simulation,a,b,c,b/a,c/a,c/b,ellipticity,triaxiality,Iterations,Initial Particles,Remaining Particles,Max Radius,r_50,mass,Center of Mass,Rotation Matrix
object_135,2.0459245603266982,1.8883267808068303,0.9073920425910699,0.9229698970451274,0.4435119750682182,0.480527020965813,0.5564880249317818,0.18439823073018405,21,203319,181445,23.86784586055037,7.999769770580041,9131308808.032558,[-1.19606849 -0.290965   -0.12007196],"[[-0.63566347  0.12513065 -0.76175736]
 [ 0.16489817 -0.94199061 -0.29233934]
 [ 0.75414888  0.31144183 -0.57815521]]"
object_136,0.9131391498136385,0.8588738519463516,0.43945315174599964,0.940572805493706,0.4812554054173311,0.5116620453051696,0.518744594582669,0.1500830464784468,14,168622,148955,9.662618666887834,3.7828118189613678,8122594881.938518,[0.12945008 0.54511409 0.008574  ],"[[-0.11478428  0.58533389 -0.80262619]
 [-0.9683038   0.11450449  0.22198306]
 [-0.22183851 -0.80266616 -0.55363771]]"
object_138,1.4729608920035964,1.3353412858701852,0.7785756446102942,0.9065694093573564,0.5285786261108644,0.583053675377774,0.47142137388913563,0.24719783514245774,9,156666,139489,12.643779028562582,5.138057436391302,7275921445.771645,[-0.1871863  -0.50803014 -0.63642986],"[[-0.93877141 -0.3293645   0.10112995]
 [ 0.34424224 -0.9088568   0.2355347 ]
 [-0.01433588 -0.25592644 -0.96658995]]"
object_139,0.7409276492613164,0.7164728038136557,0.4042332290521376,0.966994286861826,0.5455771956346164,0.5641989855029764,0.4544228043653836,0.09243605461240557,12,225380,199571,7.8871198431952125,2.9791278022645047,10690196776.137701,[-0.1851375  -0.09041964 -0.12813691],"[[ 0.08434171  0.85416051  0.51312405]
 [ 0.89179772 -0.29442613  0.34352594]
 [ 0.44450342  0.4286293  -0.78657081]]"
object_140,1.9709690650758718,1.7519794077674167,0.8276161948606505,0.8888923924840875,0.41990318850021713,0.4723892251195457,0.5800968114997829,0.2547955276551173,30,212460,188770,14.049599084001246,6.282716895759175,9713104642.917858,[ 1.68414264  2.544747   -1.34686791],"[[ 0.25181256 -0.8621114  -0.43972079]
 [-0.5244764  -0.50342116  0.68665249]
 [ 0.81333568 -0.05771545  0.57892486]]"
object_142,1.410185535338033,1.3513982962405013,0.5296553612878412,0.958312408102073,0.37559267771164484,0.3919313519643369,0.6244073222883552,0.09504536473116769,30,264512,234326,11.632068081492543,4.923644040715381,12801619311.352335,[-1.13680448  1.71068314  1.1993204 ],"[[ 0.38426483  0.22304362  0.89587504]
 [-0.63489529 -0.64065208  0.43182506]
 [ 0.67026003 -0.73472203 -0.10457072]]"
object_144,1.3811048462268454,1.3308930693129009,0.6252761315105517,0.9636437616947604,0.4527361794571899,0.46981695669462203,0.5472638205428101,0.08979624023496867,26,210363,186212,10.913169474449855,4.828302886821879,10025821583.847471,[-1.29302454 -0.34744386 -1.63551872],"[[-0.56628044  0.24515578 -0.78690858]
 [-0.59366731 -0.78360468  0.18309238]
 [-0.57173909  0.57084354  0.58928098]]"
object_145,1.5083820350875954,1.3291538509302148,1.1377233608670647,0.8811785210986205,0.7542673768326831,0.8559756720945612,0.24573262316731692,0.5185210133100764,30,142833,126238,14.097538347666198,5.406083392441446,6586102373.254806,[0.10273679 0.77950594 0.23600848],"[[ 0.97874889 -0.14990671 -0.13992353]
 [-0.00776296 -0.70894292  0.70522314]
 [-0.20491547 -0.68915014 -0.69504081]]"
object_146,1.9777477606541998,1.8962248200128897,0.7272475059391231,0.9587799100253594,0.3677149939983065,0.38352388296139883,0.6322850060016936,0.09336542648814171,17,152726,136051,16.00536630751021,6.90226381875031,6850693794.979678,[-1.53474635 -1.24690383  1.34380119],"[[-0.01429878  0.92176823 -0.38747759]
 [ 0.84492957 -0.19608279 -0.49764   ]
 [-0.53468642 -0.33450692 -0.77602548]]"
object_147,3.299508080635892,3.1371221317453517,1.016301006052633,0.9507848003635606,0.30801591668075806,0.32395965581588926,0.6919840833192419,0.1060716880368931,24,126858,113527,17.882419806180874,9.02576673907234,5559105833.403046,[-1.97860221  6.127522    3.48602063],"[[-0.5585881   0.75342329  0.34689002]
 [ 0.59974855  0.65577493 -0.45854217]
 [ 0.57295812  0.04808942  0.81817259]]"
object_148,1.9067768987454818,1.8908523573056115,0.7812701942795166,0.9916484506129964,0.40973340656347085,0.41318413426672573,0.5902665934365292,0.019989159820759838,9,177028,157500,18.07276583174276,6.501399280443388,8100702981.524887,[-0.88731186 -0.53525952 -0.60110908],"[[ 0.58874617 -0.70754273  0.39084681]
 [ 0.72795952  0.67429343  0.12411011]
 [ 0.35135864 -0.21145131 -0.91205014]]"
object_149,2.0477074543253306,1.8573891401638316,0.7043685727852471,0.9070578593834322,0.34397910272652654,0.37922509481406685,0.6560208972734735,0.20103253564692022,20,232930,206846,15.827434626814133,7.1371761670543465,10791543440.670567,[-0.34273452 -0.00356357 -1.43387493],"[[ 0.38090271  0.33431045 -0.86206128]
 [-0.91055938 -0.02632201 -0.41253942]
 [-0.16060742  0.94209536  0.29438339]]"
object_151,1.0412151296692727,0.962446757541353,0.5219935660753969,0.924349570147968,0.5013311382069533,0.5423609794362767,0.4986688617930467,0.19444940767155713,14,207822,183993,11.308551470520301,3.967383718809501,10015239071.699339,[-1.26874612 -1.9842297  -0.53516359],"[[-0.79153737 -0.5313712   0.3018497 ]
 [-0.5867025   0.79897033 -0.13200984]
 [-0.17102272 -0.2815867  -0.94417168]]"
object_152,1.304438400859729,1.1510212526895711,0.5130030602050365,0.8823883534331375,0.3932750368794161,0.44569382103615485,0.6067249631205839,0.26189718917718313,20,233769,207322,10.957350953537473,4.872529039503772,11254821750.991547,[-1.45897521  0.20125852 -0.22160946],"[[ 0.93758518 -0.27069713  0.21830506]
 [-0.34612427 -0.6656677   0.66112367]
 [-0.03364566 -0.69542043 -0.71781501]]"
object_154,9.043982208104937,2.3447115004982373,1.4531718021433286,0.25925653617462663,0.16067831279467146,0.6197657160953653,0.8393216872053285,0.9575064916427874,11,109680,97614,32.23791357812554,16.546925932537672,4835352654.353051,[ 4.85090002 -5.02175535  7.1978399 ],"[[ 0.44682879 -0.23241958  0.86390114]
 [-0.46502604  0.76461136  0.44622892]
 [ 0.76426096  0.60112445 -0.23356921]]"
object_155,3.097511789021792,2.5462216092011745,1.354598984926169,0.8220216039937277,0.4373184275608383,0.532003569536568,0.5626815724391617,0.4009637624758428,12,192174,172070,46.68539099600944,11.886503707704525,8323623601.21041,[-0.35270547  1.7734033  -1.3995068 ],"[[ 0.27328244 -0.54244062  0.79440221]
 [ 0.81365509  0.57086586  0.10989796]
 [ 0.51311022 -0.61633622 -0.59736719]]"
object_156,1.7783082038626359,1.6652697151468372,0.5961988161487659,0.9364348157027733,0.3352618038053087,0.35801937111202153,0.6647381961946913,0.13867722183566733,22,226091,200844,12.523790393712762,5.978344132258589,10718729857.739126,[-0.11570175 -0.06808148 -0.38527799],"[[ 0.65059392 -0.68996761 -0.3172889 ]
 [-0.55731832 -0.71759074  0.41768388]
 [-0.51587193 -0.09491168 -0.85139176]]"
object_158,1.4343137638753773,1.2740994217209067,0.726750031804127,0.8882989578782351,0.5066883203020506,0.5704029210079358,0.4933116796979494,0.2837808980311126,17,221626,197105,21.14656593328797,6.503382849312119,10147399934.867697,[ 0.64484258  1.29401031 -0.19678437],"[[-0.53151525  0.13174534  0.83674052]
 [-0.75895801  0.36457295 -0.5395084 ]
 [-0.37613067 -0.92180786 -0.0937869 ]]"
object_160,2.885614469168686,2.203267350284604,0.9494290376341066,0.7635348983120884,0.3290214433626772,0.4309186706331692,0.6709785566373228,0.46763874267846967,30,112282,100089,17.222390478557138,8.05081902366692,4990661950.080229,[ 6.30674171 -0.38535376  1.7490342 ],"[[ 0.99409919  0.09167077  0.05799375]
 [ 0.09867704 -0.54217874 -0.83444896]
 [-0.0450516   0.83524768 -0.54802524]]"
object_161,2.8624596920396406,2.4440999041215514,1.0244919175592302,0.8538460509744374,0.3579061463846257,0.41916941113233624,0.6420938536153743,0.31075344628253854,30,172048,153259,19.176669101952747,8.483372470244827,7736739952.05835,[0.50284089 1.38024533 0.5233286 ],"[[-0.00832969  0.85619303 -0.51658893]
 [-0.70218448  0.3628009   0.6126275 ]
 [-0.71194632 -0.36784373 -0.59818344]]"
object_163,10.841198156935635,2.5907364120126415,1.909283879935358,0.2389714102177187,0.17611373321443236,0.7369657025247545,0.8238862667855676,0.9730735604086516,30,80618,72098,43.058931514381435,12.805341274748681,3537173788.9632497,[ 4.66394508 -2.15166005  7.10105905],"[[ 0.39680427  0.08747416  0.91372569]
 [-0.09900173  0.99372039 -0.05213879]
 [ 0.91254864  0.06977153 -0.40297259]]"
object_164,1.4011312626257562,1.2955686137544935,0.493702169002149,0.9246589868579226,0.35235968404340534,0.38106987446340235,0.6476403159565947,0.16556142534977553,22,183958,164148,10.373152607059922,4.871194360926306,8730562227.109222,[-0.50186848  0.36797294  0.96894304],"[[ 0.79036647  0.50909804 -0.34079324]
 [-0.00789993  0.56469821  0.82525967]
 [-0.61258341  0.64956533 -0.45034037]]"
object_166,1.3492163057736963,1.3356969850060523,0.5786455906167297,0.9899798714929616,0.42887533165774366,0.4332162137912648,0.5711246683422564,0.024434120846891807,20,156430,139192,12.763199288023108,4.876091712504687,7147744018.418782,[1.38258506 0.56683732 0.90696591],"[[ 0.39971607  0.91662643  0.00480053]
 [ 0.72057021 -0.31097558 -0.61973604]
 [ 0.56657359 -0.25117757  0.78479564]]"
object_167,1.5451288811640242,1.5303048156763532,0.6666379530408577,0.9904059359265207,0.4314448853862892,0.4356242927630217,0.5685551146137108,0.02346373099292671,20,164861,146360,11.5941457455601,5.428004281591378,7692838495.95743,[ 0.2055346  -0.15561499  0.35176001],"[[ 0.32911707  0.07413046 -0.94137486]
 [-0.84639456  0.46517789 -0.25927934]
 [ 0.41868627  0.88210782  0.2158416 ]]"
object_169,1.5711609205419539,1.500859441192745,0.8150549214277969,0.9552550738564963,0.5187596704904378,0.5430587962188294,0.4812403295095622,0.11970054985136014,19,142397,126640,15.182070321604082,5.311287221123938,6457253579.744449,[ 2.2475905   1.35553013 -0.53410564],"[[ 0.08967461 -0.78603344  0.61164523]
 [-0.6453046  -0.51363705 -0.56547233]
 [-0.75864381  0.34398897  0.5532912 ]]"
object_170,2.7949956943528607,2.2407231213558605,0.8876096570871913,0.8016910816296146,0.3175710284207447,0.39612643285891525,0.6824289715792553,0.39736634521011666,21,174638,155608,18.509954079813415,9.004902643750924,7973424140.522699,[ 3.44156025  0.25066632 -0.2774363 ],"[[-0.98282587 -0.11413242 -0.14500721]
 [-0.17596505  0.34294157  0.92272823]
 [ 0.0555842  -0.93239738  0.35713517]]"
object_171,0.7355110821862428,0.7034547837702151,0.4410972797150702,0.9564162944754779,0.5997153413432559,0.6270442534358477,0.4002846586567441,0.13315999418395588,20,235208,209134,12.856359373856554,4.837261632905881,10984948516.688625,[ 0.01377815 -0.33586406  0.08633297],"[[ 0.34673987 -0.84367517  0.4098581 ]
 [-0.91331139 -0.20416912  0.35238795]
 [ 0.2136206   0.49651503  0.84133172]]"
object_172,1.9501663537882885,1.8027103344738578,0.6426254666237363,0.9243879789906176,0.3295234098236833,0.3564773853761115,0.6704765901763168,0.16323146335527663,12,199437,177485,12.255675178579295,5.921631342153935,9360096336.309515,[0.78466192 0.17481815 2.71694524],"[[-0.95910984  0.00976067 -0.28286577]
 [ 0.27718656 -0.16970915 -0.94570948]
 [-0.05723567 -0.98544585  0.16006419]]"
object_174,2.037318852980751,1.9772460749326985,0.7066863514043249,0.9705138064372392,0.3468707661397182,0.35740940915934255,0.6531292338602819,0.06605004905834362,9,176210,157019,12.213525760150484,6.337207720931661,8202468080.046977,[ 0.56435126 -2.66717471  2.25746725],"[[ 0.92242735  0.34101526  0.18120811]
 [ 0.37567679 -0.68378375 -0.62554515]
 [-0.08941328  0.64509564 -0.75885235]]"
object_176,1.9370311910759679,1.4252030850655373,1.167433173330616,0.7357667195198214,0.602691984883392,0.8191346100523857,0.39730801511660796,0.7202802098204889,30,119910,106864,21.234323255093866,6.442261484247218,5401778597.22265,[-1.02000117  1.28409167 -2.45305733],"[[ 6.05778778e-01 -7.95633094e-01 -2.28250958e-04]
 [-6.32786837e-01 -4.81964828e-01  6.06045150e-01]
 [ 4.82299586e-01  3.66984856e-01  7.95430213e-01]]"
object_177,3.313075569751972,3.103668797612337,1.1747078526705725,0.9367938437470318,0.3545671772160981,0.3784900803765786,0.6454328227839019,0.14002035722746448,10,118634,106018,21.767161381139395,9.508714850639816,5177210753.572312,[-0.0046785   2.24104154  0.17110999],"[[-0.10292079 -0.83231841 -0.54465895]
 [-0.98447842  0.00697829  0.17536687]
 [-0.14216028  0.55425388 -0.82011773]]"
object_179,1.0503255659219983,1.0123534263460137,0.47468786630575993,0.9638472671636323,0.4519435513207457,0.46889540149935316,0.5480564486792543,0.08922238252105069,9,120547,107333,8.056534162032168,3.6725513083937718,5616496752.00309,[-0.1342812   0.37984691  0.47230363],"[[-0.28025268  0.2908929   0.91478946]
 [ 0.51102096  0.85192838 -0.11434864]
 [ 0.81259831 -0.43543007  0.38740759]]"
object_182,2.8667282200691964,2.2026515233717983,1.030424918012079,0.7683503123706059,0.35944283479624967,0.4678111390197185,0.6405571652037503,0.4704150187487762,30,123941,110763,16.356873899532363,8.530660756953717,5494451108.492512,[-0.86097704  7.36473302  6.94443169],"[[ 0.5410841  -0.17314137  0.82295204]
 [-0.83631847 -0.21354936  0.50494364]
 [ 0.08831425 -0.96146697 -0.26034949]]"
object_184,2.622747107576212,1.7805754231483286,1.274926278438462,0.6788971067797045,0.486103396989988,0.7160192496559332,0.513896603010012,0.7059005586277035,30,99285,88747,23.94834866598491,10.397664740980996,4324743173.069196,[-0.23373763  3.47473991  1.98496738],"[[-0.63824741  0.67182113 -0.37589442]
 [-0.320182   -0.67570427 -0.66400845]
 [-0.70008837 -0.30344705  0.64637154]]"
object_185,1.4702413140869355,1.334618266828763,0.555707504412265,0.9077545665744003,0.3779702686136094,0.4163793634660064,0.6220297313863906,0.20531297075299737,10,161511,143698,11.48228187490377,5.3153751336367225,7615244595.0712805,[0.63677248 0.86180701 2.539449  ],"[[ 0.19852301 -0.04268366 -0.97916634]
 [-0.52700677 -0.84697933 -0.06992764]
 [ 0.82634889 -0.52990953  0.19063946]]"
object_186,1.6856214875744904,1.648393912089408,0.63750444299642,0.977914629257218,0.3782014216689603,0.386742779332615,0.6217985783310397,0.050974129554488976,18,185128,164567,11.885684934514716,5.771973296456621,8727400081.483444,[ 1.58186263 -0.96445994  0.14936701],"[[ 0.07328883 -0.99328538 -0.08951481]
 [ 0.87769721  0.10685972 -0.46714945]
 [-0.47357824  0.04433006 -0.87963543]]"
object_187,2.1772860429838943,2.0671446630660095,1.1256750490177334,0.9494134542988482,0.5170083428611131,0.5445555258566767,0.4829916571388869,0.13458956375029676,21,184867,164577,15.242410893037318,6.378005416332862,8426781489.056953,[ 2.81712198  2.50752257 -1.80509866],"[[ 0.58613825  0.4771322  -0.65481816]
 [ 0.79459971 -0.49641576  0.34954641]
 [-0.1582822  -0.72520084 -0.67009737]]"
object_188,1.4828078237593105,1.3870431706833524,0.8165091103721703,0.935416679396006,0.550650662404858,0.5886688515757603,0.44934933759514195,0.17938939926315448,10,171420,152374,13.264300783659955,5.247062328388846,7876373023.776138,[0.71366378 0.8501814  0.09060368],"[[-0.69103187  0.06270258  0.72009954]
 [-0.559092    0.58506214 -0.5874678 ]
 [ 0.45813873  0.80856087  0.36924007]]"
object_191,1.5535593167022403,1.4769286722822617,0.5497607883902601,0.9506741431781031,0.35387177205260767,0.3722324569274752,0.6461282279473923,0.10999251111082388,12,204457,181428,10.050837699064195,4.802715165304828,9979242037.589348,[0.41747631 0.62856263 0.00104126],"[[-0.4143287  -0.55551447  0.72092677]
 [-0.56741321 -0.46166552 -0.68184104]
 [-0.71159959  0.69156968  0.12392497]]"
object_192,1.0924325005716018,1.0724116122234935,0.5463232583660423,0.981673111759644,0.5000979539515581,0.5094342994228853,0.4999020460484419,0.04843019472236236,28,156519,138877,10.259291254167048,4.099006031941434,7157623305.5008,[ 0.10897831 -0.5041613  -0.42957005],"[[-0.72358535  0.59724248 -0.34601397]
 [ 0.43917021  0.78510201  0.43674289]
 [ 0.53249767  0.16406173 -0.83037942]]"
object_193,2.509448592788127,1.8772988326721713,0.855516084306954,0.7480921657719218,0.34091795574757383,0.45571651642120364,0.6590820442524261,0.4982695116916509,30,115049,103078,15.733011084980657,8.10745840369263,5104396132.700519,[ 1.01278206 -0.77900642 -0.35690123],"[[-0.60031163 -0.58777054 -0.54235758]
 [ 0.79972433 -0.44810055 -0.39955837]
 [ 0.00818209  0.67359608 -0.73905437]]"
object_194,1.627880860473577,1.5479181625087581,0.5511647699444683,0.9508792689278524,0.3385780761524068,0.3560684171126843,0.6614219238475931,0.10823629601848193,25,201396,179483,12.782321647259808,5.879473837925533,9473896929.557589,[ 0.34691985  0.42388349 -0.32837614],"[[-0.86230894  0.11428911 -0.49331662]
 [ 0.02242219  0.98185965  0.1882787 ]
 [-0.50588589 -0.15129317  0.84922897]]"
object_195,1.8576484363815524,1.4867932265822406,0.8209544770223722,0.8003630813364839,0.44193210132993754,0.5521645258699072,0.5580678986700625,0.4466518164336173,20,97562,86927,18.10414533697223,6.597516050374429,4333794626.641201,[-1.29799322  2.87322326  2.85115782],"[[ 0.13429048 -0.60140702 -0.78757581]
 [-0.98903079 -0.1306822  -0.06884953]
 [-0.06151555  0.78818256 -0.61235944]]"
object_196,2.577283141484257,1.6685722199545119,1.1010002364028364,0.6474151765077628,0.42719413272100576,0.6598457191339621,0.5728058672789942,0.7105197721478244,30,79172,70775,22.3424818161493,8.251278883665318,3480663308.86417,[ 2.53782281 -0.09907206 -2.76965658],"[[-0.71501565  0.19123201 -0.67244549]
 [ 0.15217697  0.98137092  0.11727437]
 [ 0.68234506 -0.01847771 -0.73079668]]"
object_197,1.1843899826084605,1.0918820162232836,0.6082358808510248,0.9218939979706342,0.51354358765469,0.5570527509509269,0.48645641234531,0.2038801638165292,9,110366,98392,10.236650653879815,4.157902776674775,4918080837.233648,[ 0.55208439  0.63181463 -1.72450256],"[[ 0.47612956  0.12855266 -0.86992808]
 [ 0.29886571  0.90671645  0.29756438]
 [-0.82703079  0.40167087 -0.39329452]]"
object_198,1.417319346926799,1.2012206865612627,0.6333115762671242,0.8475300144359792,0.4468376006016893,0.5272233348562343,0.5531623993983107,0.3519681968283755,27,115869,103212,14.455720505024386,5.126032182166267,5271251400.613643,[ 0.37570062  0.18975546 -1.37277045],"[[-0.27281589 -0.77345424 -0.57213637]
 [-0.11326984 -0.56473613  0.81746134]
 [-0.95537502  0.28782223  0.06645995]]"
object_199,2.96989581126479,2.0974110126531786,1.0126517324196742,0.7062237687590642,0.3409721406989075,0.4828103439481288,0.6590278593010925,0.5671907158630484,18,136781,121664,15.099689198192939,7.465204555845583,6276792565.768951,[-1.06658783 -3.77552214 -0.9338787 ],"[[ 0.39064048  0.30352642  0.86906371]
 [ 0.90948056 -0.27317898 -0.31339807]
 [-0.14228535 -0.91282252  0.38276615]]"
object_200,0.7673629062210624,0.7204903008028989,0.4306945524522095,0.9389172905828987,0.5612657960927483,0.5977798062961469,0.4387342039072517,0.172901689614728,16,240011,213177,11.52369437923831,3.9213641028849398,11540176218.93309,[-0.04904231  0.24250851  0.46469576],"[[ 0.1400106  -0.83153076 -0.53754407]
 [ 0.277726    0.55407865 -0.78477074]
 [-0.9504027   0.03941374 -0.3085146 ]]"
object_201,1.4342634198146507,1.3744726562196015,0.5351775047938387,0.9583125646453593,0.37313752648240833,0.38936933548449776,0.6268624735175916,0.09484203850799904,25,186886,166018,9.836522310571828,4.559971869646223,8962128468.776628,[ 1.22281977  1.40623107 -0.04324637],"[[-0.70690004  0.00347752 -0.70730491]
 [-0.69551333  0.17848063  0.69599273]
 [ 0.12866055  0.98393728 -0.12374931]]"
object_202,2.3033501780164967,2.2216413798209103,0.7996815533700108,0.9645261068093653,0.34718192700453704,0.3599507826211242,0.6528180729954629,0.07924068871157128,21,150399,134225,13.609163497558244,6.520316480742479,6841763845.912233,[ 2.25150994 -0.34458015  3.89035986],"[[-0.46586865 -0.85180779  0.23956188]
 [ 0.36490584  0.06169737  0.92899794]
 [ 0.80610802 -0.52020854 -0.28208676]]"
object_203,1.3061207181025827,1.0251073720586863,0.6491146456908822,0.7848488718162837,0.4969790592050778,0.6332162497156649,0.5030209407949222,0.5099684240090753,17,139779,124272,17.12893356832524,5.210214031926913,6399381571.311288,[0.12122909 0.19556155 0.68361242],"[[ 0.72679201  0.6758799  -0.12230997]
 [-0.57159165  0.69389864  0.43793569]
 [ 0.38086265 -0.2483768   0.8906473 ]]"
object_204,1.5064936622957485,1.4720895037468376,0.9305329209032548,0.9771627591871297,0.6176812715462832,0.632117081559793,0.38231872845371684,0.07300750763001482,11,104040,92700,11.484939094200898,4.927051444019273,4677642934.646767,[ 1.53588802  1.94206934 -1.54078353],"[[-0.56627675 -0.11485195  0.8161738 ]
 [-0.82405156  0.09862289 -0.55786428]
 [-0.01642162 -0.98847486 -0.15049178]]"
object_205,1.2615196028178384,1.1122826772524779,0.9573401546946978,0.8817006685968161,0.7588785402591451,0.8606986104103377,0.24112145974085486,0.5248813176123718,30,151541,134928,13.703534054839427,5.350389512156947,6939763201.482424,[-0.73246914  0.98881243  0.25070162],"[[-0.83633567 -0.43699676  0.33102339]
 [ 0.21185473 -0.8145356  -0.54004567]
 [-0.50562855  0.38153059 -0.773805  ]]"
