Simulation,a,b,c,b/a,c/a,c/b,ellipticity,triaxiality,Iterations,Initial Particles,Remaining Particles,Max Radius,r_50,mass,Center of Mass,Rotation Matrix
object_125,1.091027536588862,0.9108642771543448,0.6381204638972607,0.8348682747295231,0.5848802550780414,0.7005659129489958,0.4151197449219586,0.46053809942331136,30,827014,735600,12.73407501332226,3.5767323469151098,41506006280.475624,[ 0.53431511 -0.45307998  0.15737807],"[[-0.68372977 -0.44412052 -0.57902553]
 [-0.14810617 -0.69250358  0.7060477 ]
 [-0.71454753  0.56850308  0.40770832]]"
object_128,3.8319790489388246,2.085485516269256,2.0442752929424852,0.5442319724704083,0.5334776800276605,0.9802395063378373,0.4665223199723395,0.983799301902901,25,421461,372759,16.52952256039709,7.581569653118502,21054341302.254143,[ 2.09442615 -2.57352297  1.9852171 ],"[[-0.7306588   0.04520589 -0.68124455]
 [ 0.64193807 -0.29429428 -0.70802994]
 [-0.2324935  -0.95464512  0.18600932]]"
object_131,1.405085457296154,1.1414881827681072,0.6244627176338234,0.8123976921408791,0.4444304183714881,0.5470601685244803,0.5555695816285119,0.4236981738114146,30,541494,478549,23.578154116658713,7.728536145147922,26247013382.637985,[0.76223234 0.04856435 1.0354155 ],"[[ 0.55639649  0.26639713 -0.78705497]
 [ 0.53110256 -0.84248235  0.09029702]
 [ 0.63902505  0.46824785  0.61023842]]"
object_150,4.525763102675805,1.6723888149960624,1.322921706563089,0.369526370924559,0.29230909275408756,0.7910371647434175,0.7076909072459124,0.9441202431029907,25,312818,276504,38.897559250725976,8.55958758268918,14887372350.709177,[-0.03461331  2.54660062 -2.55733112],"[[ 0.00571115 -0.49637269 -0.86809074]
 [-0.66712916 -0.64857068  0.36646249]
 [ 0.74492017 -0.57703572  0.33484878]]"
object_153,2.1072530437513897,2.0130606041971553,0.7448044670037247,0.9553008406685937,0.3534480442262422,0.36998611241551077,0.6465519557737578,0.09987755992451969,24,341211,302802,17.269896088555274,7.2363459724276264,15963505663.649376,[-1.66915889  1.44445022  1.62187461],"[[ 0.8316536  -0.55252878 -0.05535553]
 [-0.35562149 -0.60651599  0.71110598]
 [-0.42648053 -0.57170823 -0.70090231]]"
object_159,1.3679496282109707,1.2361297730775167,0.5465248237231419,0.9036369085418369,0.3995211610517392,0.4421257667489818,0.6004788389482608,0.21828186914473,28,296199,262276,11.089179761729845,4.62466597958615,14506607091.614918,[ 2.37331555 -0.33036013 -1.11503109],"[[-0.56082878 -0.77737728 -0.2848783 ]
 [ 0.37931512 -0.54710149  0.74619032]
 [ 0.73592874 -0.31042636 -0.60170122]]"
object_162,0.5421239530031118,0.3900255929761772,0.26885364274143647,0.7194398823656819,0.4959265150564068,0.6893230792622833,0.5040734849435933,0.6397478240628617,12,690607,618891,2.1995330915684086,1.7331595319001805,36085871860.0522,[ 0.19062586  0.76503337 -0.03858896],"[[ 0.4437008  -0.81881825  0.3642338 ]
 [ 0.88401359  0.46662939 -0.02787461]
 [-0.14713796  0.33435562  0.9308903 ]]"
object_165,1.4192222163950878,1.3637716047931434,0.6587582834374027,0.9609288728985709,0.4641685254270395,0.48304150132039375,0.5358314745729604,0.0976559015446841,15,534639,474814,21.519331981175355,5.698647669668412,25845204580.021107,[-0.29534714 -0.18984864  0.47052437],"[[ 0.10314839 -0.0067165  -0.9946433 ]
 [ 0.23229536 -0.97216211  0.03065463]
 [ 0.96716042  0.234213    0.09871675]]"
object_168,1.8127129469155001,1.7492379507733142,0.7471900524142857,0.9649834264988317,0.4121943596672044,0.42715175032874353,0.5878056403327956,0.0828904154983015,30,312710,277901,15.924534608457554,6.517531464113159,14763335833.476881,[-0.96568442 -2.2647556   0.71978767],"[[ 0.4919505   0.62126212  0.60993285]
 [-0.81481767  0.57532998  0.07118691]
 [-0.30668692 -0.53200451  0.78924922]]"
object_173,2.021365692772906,1.627211307050518,0.5703950183045139,0.8050058991642983,0.28218299160012306,0.3505353089872584,0.7178170083998769,0.38241625338507196,30,386006,342433,14.727675563330148,6.666930013624102,18853938553.372425,[-0.58981704 -0.99607821  1.20082058],"[[ 0.36755886  0.86526063  0.34091718]
 [ 0.650281    0.02295019 -0.75934703]
 [-0.6648572   0.5007967  -0.554227  ]]"
object_175,1.4975349587151852,1.1547258314551638,0.42346456749741157,0.7710843908751649,0.2827744120649606,0.36672304019021507,0.7172255879350393,0.4406650417707414,16,363574,322568,14.048515826680589,5.732531390272313,18203102218.82732,[-1.10936587 -0.3081359   0.77873768],"[[ 0.58082622  0.68783295 -0.43534668]
 [-0.32351209  0.68580514  0.65192886]
 [-0.74698114  0.23781746 -0.62085588]]"
object_223,1.2324648661196431,1.121068149876267,0.5998650174814293,0.9096146922272085,0.48671977106339404,0.53508345371121,0.513280228936606,0.22618298730205613,30,305065,270058,9.865015383940472,4.1695103485181315,14997516783.30181,[-1.23942578  1.04447841 -2.15208827],"[[-0.18288824 -0.47206959 -0.8623817 ]
 [-0.34327307  0.85263138 -0.39393315]
 [-0.92125756 -0.22398668  0.31798502]]"
object_280,31.85149430526171,2.7709013850008652,2.6726937615982154,0.08699439211375166,0.0839110949076163,0.964557517660406,0.9160889050923837,0.9994693109697627,11,416162,370845,91.08437197972978,46.883670702121755,19442359328.544,[-11.88608684   3.49034988   8.20525057],"[[ 0.78240676 -0.58600368 -0.21080641]
 [-0.28874932 -0.0414357  -0.95650766]
 [-0.5517821  -0.80924827  0.20162774]]"
