Simulation,a,b,c,b/a,c/a,c/b,ellipticity,triaxiality,Iterations,Initial Particles,Remaining Particles,Max Radius,r_50,mass,Center of Mass,Rotation Matrix
m12_elvis_Remus_res4000,0.6443326693597365,0.6070708902089194,0.22760440061134116,0.9421699675916734,0.35324050980917693,0.37492227725334126,0.6467594901908231,0.12832842666730435,14,13209642,11803527,9.105007556279132,3.435716685891884,38640326855.13935,[31885.89184648 33508.5948721  32206.76602227],"[[ 0.89448775  0.13075784  0.42754422]
 [-0.37282113 -0.30966776  0.87470583]
 [ 0.2467713  -0.94181116 -0.22824473]]"
m12_elvis_Thelma_res4000,0.7055037182212214,0.6756143508186784,0.29593799949626765,0.9576340044274994,0.419470502922951,0.43802799502062617,0.5805294970770489,0.10064640180016962,16,19039129,16947225,9.63778551171002,4.199736515747116,59124700697.45744,[33396.76555225 35885.19966473 40888.74404377],"[[-0.03919375  0.95132948 -0.30567315]
 [-0.83696359  0.13585422  0.5301279 ]
 [ 0.54585328  0.27661499  0.7909035 ]]"
m12m_res7100,0.8142502583456631,0.7753221176843407,0.25157385758933143,0.9521914297694988,0.3089638044456524,0.3244765650962062,0.6910361955543476,0.10318099804223244,19,16395941,14598056,9.945127101201239,4.85892331862558,92214398028.55533,[37552.75202711 41583.86031808 46757.0214796 ],"[[ 0.56127962 -0.13165065  0.8170883 ]
 [-0.74752454 -0.50436498  0.43223029]
 [-0.35520733  0.85339561  0.38150187]]"
