Simulation,a,b,c,b/a,c/a,c/b,ellipticity,triaxiality,Iterations,Initial Particles,Remaining Particles,Max Radius,r_50,mass,Age Range,Snapshot,Redshift,Center of Mass,Rotation Matrix
m12_elvis_RomeoJuliet_res3500,1.2052906757694517,1.1392322914033486,0.1284317509768853,0.9451929848175986,0.10655666185660576,0.1127353498895983,0.8934433381433943,0.10783461036043544,17,11237290,9935451,25.58466643256468,9.11764609542073,35972618719.814384,"[3.1819340775850465e-05, 7.7999972515814635]",600,0.0,[-0.27015361  0.48825773 -0.1108326 ],"[[ 0.47253012  0.08954732 -0.87675342]
 [-0.79281007 -0.39131167 -0.46725515]
 [ 0.38492529 -0.91589107  0.11391254]]"
m12_elvis_RomeoJuliet_res3500,0.823566000829756,0.8018384801909813,0.36864340489778846,0.97361775423356,0.4476185327300718,0.4597477098005889,0.5523814672699282,0.06511507893121159,13,11644427,10459976,11.673521789246186,3.647378329724267,28627453029.212208,"[7.8000069518595545, 11.399996643374132]",600,0.0,[-0.04130451  0.07872701 -0.01678734],"[[-0.3514189   0.35101441  0.8679249 ]
 [ 0.48379409 -0.72559686  0.48933882]
 [-0.80152856 -0.59185985 -0.08516976]]"
m12_elvis_RomeoJuliet_res3500,0.6562712150814031,0.6433049769520952,0.4668733988104096,0.9802425615639724,0.7114031334628919,0.7257419350653899,0.28859686653710814,0.07921457450207824,6,2503370,2251469,13.508472157728953,2.7898481792334837,5534092975.618081,"[11.400003715289586, 13.631442192667546]",600,0.0,[-0.01854152  0.03107847  0.01390226],"[[-0.34865107 -0.3591707  -0.86570136]
 [ 0.45724631  0.74110054 -0.49162568]
 [-0.81814928  0.56724457  0.09415602]]"
