Simulation,a,b,c,b/a,c/a,c/b,ellipticity,triaxiality,Iterations,Initial Particles,Remaining Particles,Max Radius,r_50,mass,Center of Mass,Rotation Matrix
object_48,1.273011166611735,1.1335906249700043,0.3722813843628963,0.890479718247237,0.29244157013466415,0.3284090183550584,0.7075584298653359,0.22640882304310472,15,819204,725890,14.47812369116866,6.036211766812465,41035493059.68846,[-0.18455705 -0.95240779  0.41019503],"[[-0.83049032  0.55324461 -0.06485541]
 [ 0.51854837  0.81038035  0.27274764]
 [-0.20345372 -0.19288361  0.95989713]]"
object_49,14.565064003946057,2.230110522628678,2.0719395165588446,0.1531136781839395,0.14225406191126258,0.9290748129005759,0.8577459380887374,0.9967261697399752,24,973182,860193,127.23961178408807,11.707721124731338,48320599476.84191,[-1.79861927 -6.03084053 -5.32270306],"[[-0.21649367  0.40401836 -0.88876299]
 [-0.73875341  0.52736081  0.41968319]
 [-0.63825849 -0.74743544 -0.18429966]]"
object_50,1.4182339789229554,0.9029362028605763,0.561124226267026,0.6366623676202499,0.3956499665119846,0.6214439342329371,0.6043500334880154,0.7050248397190307,30,694034,613401,18.019327782659882,4.770141774519494,34427235786.88395,[1.04942421 0.52249075 0.08391706],"[[-0.64012486  0.76757551 -0.03268025]
 [-0.1376696  -0.15645165 -0.97804395]
 [-0.75583547 -0.62157116  0.20582041]]"
object_53,11.353387801331715,2.1372995453817945,1.5628890291032704,0.18825213960639098,0.13765838500821304,0.7312447300521393,0.862341614991787,0.9831924629099228,30,773071,682301,41.436515070151195,15.046294341683678,38598828291.019775,[ 1.42499244 -7.24656846  3.57738902],"[[ 0.04926941  0.16970436 -0.98426265]
 [-0.80382671 -0.57817277 -0.13992454]
 [ 0.59281966 -0.7980706  -0.10792666]]"
object_55,1.723747537495522,1.4387575233331762,0.46683611572055905,0.8346683560305964,0.27082626983696084,0.3244717112853302,0.7291737301630392,0.3273379489135332,30,741298,657209,15.864847505619682,6.457088735780511,37136300649.736565,[-0.06433118  0.14958259  0.07083598],"[[-0.07267909 -0.14238754  0.98713907]
 [-0.77201346 -0.61859467 -0.14606798]
 [-0.63143723  0.77270073  0.06496619]]"
object_56,1.1350045550244883,1.029201981273482,0.42360861731239635,0.9067822474521052,0.3732219535482453,0.411589391606344,0.6267780464517547,0.20651196239859593,17,634755,561520,19.63903919635719,4.6813511294928976,30925102054.999065,[-0.43544415 -0.49009133 -0.33970598],"[[-0.56703752  0.73211438  0.37746124]
 [-0.23775742 -0.58422705  0.77598335]
 [-0.78863164 -0.35026747 -0.50534428]]"
object_60,1.0456572407569324,0.883792959042147,0.4436717018640786,0.8452033081149855,0.42429936366424686,0.5020086405134174,0.5757006363357531,0.34834365956846236,30,610042,543847,22.607017886192068,5.200137434419823,28355458400.70527,[0.5998489  0.796578   0.27174929],"[[-0.29558052 -0.95526659  0.00989442]
 [-0.93713557  0.28792819 -0.19716563]
 [-0.18549686  0.06755073  0.98032026]]"
object_61,1.5133084063726634,1.4017287347824054,0.42307412512523934,0.9262677249922178,0.27956900480010566,0.30182310929861506,0.7204309951998944,0.15407003507789774,19,770131,681294,16.868806830324555,6.546878178964156,38132615458.41643,[ 0.17215557 -0.2766987   0.76465152],"[[-0.37414318  0.92503983 -0.06571293]
 [-0.24504962 -0.16695633 -0.95502684]
 [ 0.89440906  0.34121385 -0.28914623]]"
object_63,5.66411779839085,3.1237349230385583,2.001225431681565,0.5514954021482387,0.3533163509152482,0.6406514896388545,0.6466836490847518,0.7951081098685823,30,422643,375416,32.41847374195238,14.095532205340522,19747273561.488598,[0.38938774 2.36013841 3.49846914],"[[-0.44465101 -0.55908382 -0.69979337]
 [ 0.69418997  0.27861376 -0.66368265]
 [ 0.56602629 -0.7808967   0.26422449]]"
object_64,0.8509872967054031,0.7428960318432458,0.3624698196429308,0.8729813414599342,0.42594034134966824,0.48791459922539127,0.5740596586503317,0.2906314365156036,30,502537,446644,10.025272021239076,2.888088741047125,24647423971.350933,[0.57263034 0.41030038 0.29124794],"[[-0.97847124  0.1977388  -0.05910498]
 [-0.20636224 -0.94147545  0.26653067]
 [ 0.00294244 -0.27298963 -0.96201248]]"
object_66,1.0831027942465143,1.0424781468514723,0.4308146624523861,0.9624923436530293,0.39775971841351615,0.41326013763794195,0.6022402815864838,0.08744310658204191,29,544001,480071,10.654168670122207,4.243097839963254,27168972649.414253,[-0.13006686  0.87396215  1.03291005],"[[ 0.58764505  0.38553939 -0.71135974]
 [-0.78528227  0.05993069 -0.61623054]
 [-0.19494887  0.92074301  0.33797522]]"
object_71,4.159266556719854,1.8961255437886624,1.7367485595895493,0.45587978503691157,0.41756125410707295,0.9159459748215507,0.582438745892927,0.9594631169569156,30,617204,549287,29.52845495597168,9.737048946513918,29892097223.99668,[ 1.0229932   1.95298798 -1.90435564],"[[-0.07762273  0.39729117 -0.91440387]
 [-0.61566871 -0.74049873 -0.26946924]
 [-0.78417265  0.54205291  0.30207928]]"
object_72,5.760914035386072,1.8909667999798538,1.1434004373463342,0.3282407597760881,0.19847552494674717,0.6046644697085723,0.8015244750532529,0.9288476669244395,30,423758,375138,39.13801157012593,10.864866451905403,19878359528.700256,[ 1.11935111  1.59919948 -4.12947845],"[[ 0.25178028 -0.14111298 -0.95744129]
 [ 0.36305278  0.93083415 -0.04171874]
 [-0.89710611  0.33709777 -0.28559714]]"
object_73,1.8213891083311973,1.5486305917930347,0.6774349240804489,0.8502469816633137,0.37193311466605394,0.43744126434703934,0.6280668853339461,0.32156328313019766,30,469439,419064,36.37239826071938,7.38476218528382,22618995018.734295,[-1.07168573 -0.54770786  0.86780058],"[[-0.88450834  0.07824845  0.45991541]
 [ 0.04090104  0.99504413 -0.09063264]
 [ 0.46472799  0.0613543   0.88332528]]"
object_75,1.7923085253757236,1.7628882689166805,0.5993996475170006,0.9835852722661821,0.3344288324418631,0.34001000408570425,0.6655711675581368,0.03666018409906967,23,608285,539105,27.495662753196726,7.210957229405567,29547921603.86856,[0.26350035 0.14708164 0.69745478],"[[-0.65446184 -0.1177375   0.74687187]
 [-0.64245352  0.60742959 -0.46720741]
 [-0.39866424 -0.78559988 -0.47318036]]"
object_77,24.189353274716986,3.4057788530398114,3.117863062803507,0.14079660643922937,0.12889402322559557,0.9154625703370827,0.8711059767744045,0.9967357537306957,21,498548,443413,64.99177235386482,34.636211533317585,23397025747.473637,[-13.53384294   2.38192444   6.01158161],"[[-0.96156457  0.00206386  0.27457115]
 [ 0.18560169 -0.73204097  0.65549068]
 [ 0.20235017  0.68125748  0.7035216 ]]"
object_78,1.003465687907945,0.9442445436457798,0.3198748147816451,0.940983388893315,0.3187700572488229,0.33876268275439636,0.6812299427511771,0.1275067803566836,17,373670,334392,11.407148828117174,3.9214575312247737,17984817294.022747,[ 0.05540372 -0.28324022  0.45312871],"[[ 0.08978586 -0.63988841 -0.76320464]
 [ 0.0431849  -0.7630777   0.64486238]
 [ 0.9950244   0.09085844  0.04088007]]"
object_79,1.5749787846724081,1.4204037794922049,0.4727057877244184,0.9018558175611524,0.30013470170186457,0.33279676846073375,0.6998652982981355,0.20513479918364919,16,672093,594897,17.61137440643696,6.681449227681936,33223644971.99501,[-0.1973297   0.41249136  0.22079428],"[[-0.06716405 -0.85963014 -0.50648299]
 [-0.15261382  0.51050699 -0.84622198]
 [-0.98600102 -0.02046061  0.16547915]]"
object_80,2.4637570281315293,1.6340738196920905,0.6194462995059608,0.6632447116472941,0.25142345305686986,0.37908097666155827,0.7485765469431301,0.5979020871776871,30,454222,400374,19.166081778418985,6.912149605181439,22505131586.595455,[-0.89364624  1.53617238  0.34462581],"[[ 0.06014769 -0.85345648  0.51768166]
 [ 0.98230878 -0.0415339  -0.18260447]
 [ 0.1773463   0.51950648  0.83585962]]"
object_82,0.9967516853293856,0.7574042859678056,0.31083913655414896,0.759872591253773,0.31185213040440396,0.41040055134750264,0.688147869595596,0.4681190416494276,13,585492,520567,12.510130886616322,4.955258461947337,29743660005.464466,[ 0.72774546  0.09795321 -0.9810103 ],"[[-0.76599038 -0.28768821 -0.57488627]
 [ 0.25231218  0.68797206 -0.68046529]
 [ 0.59126754 -0.66628068 -0.45439274]]"
object_83,0.9754592671372158,0.9336031165351116,0.3885041647062366,0.957090826842064,0.3982782037085169,0.4161341771738028,0.6017217962914831,0.09980948070621794,27,556419,494004,15.794735178335802,5.048119441616158,26751976826.964584,[ 0.068349   -0.16859266 -0.31191956],"[[-0.45576509  0.88373315  0.10627275]
 [ 0.16836492 -0.03164623  0.98521661]
 [ 0.87403171  0.46691994 -0.13436641]]"
object_84,0.9924822006999435,0.9025521508395195,0.39541542218327175,0.9093887529700772,0.3984105930609202,0.4381081157642486,0.6015894069390798,0.2056560934824767,13,474398,421043,10.264102143184651,3.8559501231533533,23038411044.202393,[ 0.11816075 -0.5086169   0.03985153],"[[ 0.75166181  0.57423418  0.3244374 ]
 [-0.65714801  0.61011759  0.44262063]
 [-0.05622292  0.54590442 -0.83595894]]"
object_85,1.579660457132171,0.7834667734942931,0.6968391606905254,0.49597163109131365,0.44113224303634035,0.8894303935603994,0.5588677569636596,0.9361931295902755,30,376438,334262,16.179373039982707,4.497830743683282,17492172379.42506,[-0.47171421  0.22244473 -1.34011883],"[[ 0.32975602  0.93798483  0.10698334]
 [-0.42181234  0.24776851 -0.87217264]
 [ 0.84459181 -0.24247728 -0.47735673]]"
object_87,8.830012047696885,1.8614880238775284,1.3684067309171146,0.21081375810388128,0.15497223826257786,0.7351144425128707,0.8450277617374221,0.9790713226519115,11,417152,371331,68.56418473177644,21.838821304085943,19023857777.509556,[-3.04798043  1.94233955  3.17285066],"[[-0.62037503 -0.3473653   0.70318715]
 [ 0.39381288  0.63739409  0.66229917]
 [ 0.67826708 -0.68779803  0.25862645]]"
object_88,0.6137918522038577,0.5495629546261178,0.37244865640683295,0.8953572007397589,0.6067996097855208,0.6777179088794651,0.39320039021447917,0.3139241742752122,30,451247,397817,7.816109956913679,2.2746436129261456,22189597797.571384,[ 0.29408238 -0.30380688  0.15220626],"[[ 0.88694026 -0.38030959 -0.26210987]
 [-0.44572774 -0.55597183 -0.70158542]
 [-0.12109396 -0.739094    0.66262834]]"
object_91,3.965525984527001,2.1789294049683257,1.4135714738427165,0.5494679428328657,0.35646506399360395,0.6487458797974527,0.643534936006396,0.7997008397839497,30,417776,371296,18.13515425563063,8.265296104379354,20730375390.114704,[-0.32135057  3.37460483 -0.21760945],"[[ 0.30260177 -0.28237103 -0.91032894]
 [-0.95176005 -0.14047007 -0.27280205]
 [-0.05084258  0.9489651  -0.31125596]]"
object_95,2.2136578587260374,2.1429615507794457,0.6894237267920759,0.9680635796232406,0.3114409591682971,0.3217153973394045,0.6885590408317028,0.06960419775519813,30,351781,313474,16.147703838320417,7.297870391356051,16379950174.151802,[ 0.32929571  0.19400816 -0.36989365],"[[-0.52398621 -0.84474469 -0.10883408]
 [-0.30657038  0.06784134  0.94942728]
 [-0.7946402   0.53085211 -0.29452163]]"
object_97,0.9400922963464191,0.8825312909898696,0.5026577200019541,0.9387708998571151,0.5346897554160228,0.5695636235607696,0.4653102445839772,0.16623449979875582,12,312957,276547,16.8087538007237,4.994674161446105,14932195461.623186,[-0.17206513  0.00605454 -0.13218341],"[[ 0.51253254  0.27074752 -0.81486574]
 [-0.84040929  0.35283003 -0.41136747]
 [ 0.17613239  0.89565995  0.4083756 ]]"
object_99,1.6278020973624974,1.564816059198255,0.534666744186323,0.9613060836656386,0.32845930414553176,0.3416802511985105,0.6715406958544683,0.0850682448712587,24,331286,295841,15.79942742196277,7.187257726585139,15394608620.120455,[-1.06339101  0.89549567  0.44822045],"[[ 0.79817507  0.42205972  0.42986295]
 [-0.44514845 -0.06757281  0.89290356]
 [-0.40590567  0.90404619 -0.1339443 ]]"
object_100,1.740057433517833,1.6534957460549151,0.5957206371698759,0.9502535457764069,0.3423568818447111,0.3602795099964479,0.6576431181552889,0.10989930189201473,12,353931,314787,17.37223990442783,6.360533800367387,16651980387.839977,[ 0.07762055  0.16912584 -0.13452427],"[[-0.58750713  0.35633402  0.72654074]
 [-0.47657398  0.57325184 -0.666528  ]
 [-0.65399741 -0.73784036 -0.16697002]]"
object_101,1.199774720138803,1.1482931015741555,0.3527958606921725,0.9570905956755853,0.2940517538587221,0.30723502580354856,0.7059482461412778,0.09192611502193777,16,364772,326056,11.223375095985636,4.771684553877572,17817322972.117783,[ 0.18491502 -0.08260915  0.17986025],"[[-0.33879626 -0.58686909 -0.73539226]
 [ 0.77585203  0.26788597 -0.57121863]
 [ 0.53223183 -0.76408231  0.36456481]]"
object_102,1.2894319906646172,1.2490034921804019,0.5662062568974764,0.9686462731055888,0.4391129280154081,0.45332640016005293,0.560887071984592,0.07646920154762407,10,380472,336645,20.785053493225973,5.238896485664419,18109017243.344517,[0.69786913 0.80201574 0.74951014],"[[ 0.52409962  0.43919096 -0.72967862]
 [ 0.66207793  0.32880739  0.67345268]
 [ 0.53569805 -0.8360604  -0.11845082]]"
object_105,5.019928655441197,1.711209133835751,0.6024891995996476,0.34088315816618997,0.12001947456894593,0.35208390820655655,0.8799805254310541,0.8967155681559753,19,373349,330222,27.52336900733858,10.574241014231214,18606043388.265717,[ 2.68927586  2.62630747 -1.84537222],"[[-0.71746908  0.36573631  0.59285333]
 [-0.62547959  0.03637325 -0.77939224]
 [ 0.30661605  0.93000749 -0.20266392]]"
object_106,0.7424879297907462,0.7234018356577818,0.32204864759245966,0.9742944048419167,0.4337426033083419,0.4451863842723376,0.5662573966916581,0.06251071981030572,16,290393,257166,11.235967449582628,3.545871250550316,13843824986.171215,[ 0.22285581 -0.50939395  1.08319545],"[[-0.34376168  0.66176063 -0.66625879]
 [ 0.21559708  0.7461637   0.629887  ]
 [-0.91397254 -0.07288756  0.39917614]]"
object_107,2.527991437725584,2.1906118104264567,0.7062157320022384,0.8665424169305473,0.2793584351051504,0.32238287433717255,0.7206415648948497,0.27019018872561457,20,358073,318285,18.91732093104406,8.172117297704567,16908247292.347107,[ 1.13953311  1.7667486  -1.17134588],"[[ 0.51717618 -0.50829767  0.68859442]
 [-0.76213679 -0.63960302  0.10027713]
 [-0.38945644  0.57666408  0.71817979]]"
object_110,1.9444350981083165,1.8796439838084813,0.6394615387992026,0.9666786953378549,0.32886751500284883,0.3402035408341232,0.6711324849971512,0.0734793769342772,16,340685,301960,12.906034050182145,6.283458775846007,16559186843.22651,[-0.61397521 -1.16950626 -0.52308893],"[[-0.54406236  0.45961878  0.7019592 ]
 [ 0.1133626   0.86921261 -0.48126746]
 [-0.83135135 -0.18226359 -0.52500944]]"
object_112,1.3629204453377344,1.1131511721265057,0.463172313681454,0.8167396533923627,0.33983811400428365,0.4160911161748443,0.6601618859957163,0.3764076351833912,18,330652,293585,12.64375729418063,5.34389513781533,15956914856.001778,[ 0.31292236  0.19078568 -0.21793607],"[[-0.39199221 -0.60340692  0.6944366 ]
 [ 0.22065859  0.67114493  0.70772471]
 [ 0.89311359 -0.43065598  0.12993666]]"
object_113,1.8906634471452823,1.85137877378258,0.6745573760209352,0.9792217523314272,0.35678342279238073,0.36435406172597345,0.6432165772076193,0.047123291369887146,18,365167,324100,16.35508321816578,6.453181558045011,17241056644.66752,[-0.62273879  2.5502872   1.95754563],"[[ 0.18544251 -0.28902836 -0.93918778]
 [-0.03840359  0.95290357 -0.30083209]
 [ 0.98190439  0.09185524  0.16560911]]"
object_114,2.065635561948755,1.9769432848946589,0.862067204020836,0.9570629598522101,0.4173375109825992,0.4360606652743562,0.5826624890174008,0.10175284469512046,15,337619,300070,17.892250782091246,7.294183815840689,15667971468.08075,[ 1.47516252 -0.73865715  0.15885994],"[[-0.60442572  0.73400196 -0.30969448]
 [-0.04867194 -0.42203706 -0.9052711 ]
 [ 0.79517331  0.5320957  -0.29081536]]"
object_116,0.6632269904102087,0.6355694119716513,0.3485575257989061,0.9582984727122593,0.5255478604441622,0.5484177168275257,0.47445213955583776,0.11282688541072432,11,350503,309696,10.533524866142933,3.0071339761209974,17069425308.646614,[-0.48679751  0.34055195 -0.13583672],"[[ 0.0356695  -0.94904393 -0.31311868]
 [ 0.99896619  0.04269565 -0.01560885]
 [ 0.02818229 -0.31223821  0.94958573]]"
object_118,2.9003975257309405,2.1638708123872137,0.9021875575073189,0.7460600807959551,0.3110565188059713,0.4169322643212755,0.6889434811940287,0.4908910918316168,30,310296,276001,22.2020964698857,9.335457649574925,14208297970.414633,[1.33034089 1.67552454 1.43835136],"[[-0.54885862 -0.55949466 -0.62106355]
 [-0.81491547  0.52362238  0.24846001]
 [-0.18619072 -0.64248372  0.74333551]]"
object_120,0.9892672107064455,0.9453636454349749,0.3807622440216086,0.9556201147714998,0.38489322187248326,0.4027680203911529,0.6151067781275168,0.10188350283807446,24,361326,320907,10.586551094467222,4.012223562230064,17828042977.85583,[ 0.08654901 -0.19470101 -0.04059287],"[[ 0.03347424  0.93707945 -0.34750766]
 [ 0.93215237 -0.15469502 -0.32735517]
 [-0.36051551 -0.31297213 -0.87867913]]"
object_121,1.500670498069718,1.4335505295048165,0.49945672560755167,0.9552733470463792,0.3328223792298127,0.3484053860173846,0.6671776207701873,0.09834677734384059,13,300337,266447,12.398379895764176,5.6879458905665405,14435670976.058784,[ 0.7751433  0.788842  -0.7911831],"[[ 0.4998286   0.82622956 -0.25983857]
 [ 0.56557942 -0.08414595  0.82038977]
 [-0.65596592  0.55701362  0.50935699]]"
object_123,0.5564874053415267,0.5412128709164278,0.3712641275022714,0.9725518775834204,0.6671563883362637,0.6859853995593551,0.3328436116637363,0.09757184316710138,12,305231,270960,13.324871503577558,2.603117266120028,14169007908.631414,[ 0.08017227  0.29403485 -0.21895573],"[[-0.08708623  0.09997724 -0.9911713 ]
 [-0.80325878  0.58144329  0.12922476]
 [-0.58922943 -0.80742074 -0.02967189]]"
object_137,0.7588115217933121,0.707811373564241,0.3865476168844214,0.9327894387943113,0.5094118971347283,0.5461167075317396,0.49058810286527166,0.17542734266609242,9,354703,313332,12.146053586315206,3.6852951715468496,17383104749.190186,[0.05622304 0.0580818  0.03159434],"[[-0.65267752  0.46723337  0.59641012]
 [ 0.46279335  0.86913477 -0.17443358]
 [ 0.59986196 -0.16216576  0.78349722]]"
object_157,1.3116606794945518,1.1167070664466432,0.46759727947804325,0.8513688668909143,0.3564925645695438,0.4187286832221235,0.6435074354304562,0.3152330602062423,30,373710,332200,14.695562429668469,5.8895206148930335,18114029350.823864,[0.36665439 0.50257992 1.15738252],"[[-0.53637342  0.70633588 -0.461945  ]
 [-0.07332719  0.50626968  0.85925208]
 [ 0.84078932  0.4947531  -0.21975598]]"
