Simulation,a,b,c,b/a,c/a,c/b,ellipticity,triaxiality,Iterations,Initial Particles,Remaining Particles,Max Radius,r_50,mass,Age Range,Snapshot,Redshift,Center of Mass,Rotation Matrix
m12f_res7100,0.8800192796146226,0.8404966283939896,0.2161484115774634,0.9550888802823267,0.24561781381894152,0.257167493926153,0.7543821861810585,0.09344243638544988,14,727101,647965,17.907751073604462,4.8371032136395575,4171942871.718922,"[5.000023597231781, 5.499999078349323]",600,0.0,[ 0.14598982 -0.09856322  0.14271014],"[[ 7.43752552e-01  3.96135920e-01  5.38431495e-01]
 [-4.75486377e-01 -2.52628967e-01  8.42669158e-01]
 [ 4.69834914e-01 -8.82754178e-01  4.63794386e-04]]"
m12f_res7100,0.904531105925747,0.8676785588642068,0.25049753822819115,0.9592578444012455,0.2769363447947079,0.28869854587174887,0.723063655205292,0.08645494061106203,8,776926,693467,17.467399832226935,5.096970691372697,4274041313.0792856,"[5.500005953712601, 5.999988655097597]",600,0.0,[ 0.16419151 -0.11781911  0.15925324],"[[-7.20570661e-01 -4.38772474e-01  5.36895370e-01]
 [ 4.58827284e-01  2.78808783e-01  8.43648734e-01]
 [-5.19860987e-01  8.54250770e-01  4.19353502e-04]]"
m12f_res7100,0.6625936780762646,0.6139484092732589,0.2569819332988253,0.9265835603137061,0.38784241655448853,0.41857252078072676,0.6121575834455115,0.16648602304100849,12,702887,628832,11.302145361844032,2.368212825315226,3703529166.197303,"[6.0000034182475215, 6.499975486244853]",600,0.0,[ 0.07183118 -0.06743497  0.01292883],"[[-0.80328697 -0.24819317 -0.541415  ]
 [ 0.51910923  0.15389296 -0.8407393 ]
 [-0.2919857   0.95640844 -0.00521916]]"
m12f_res7100,0.8632773051337391,0.8167151117226669,0.3806723194393499,0.9460634570905825,0.440961805871146,0.46610172136574274,0.559038194128854,0.13030052163306338,14,662539,588505,24.35822830901545,5.453138185361237,3529958820.734581,"[6.500028614606663, 6.999996900600864]",600,0.0,[ 0.108309   -0.04135194  0.05913014],"[[ 0.78113503 -0.32333676 -0.5341174 ]
 [-0.49394635  0.20322239 -0.84540976]
 [ 0.38189667  0.92420452 -0.00096689]]"
m12f_res7100,0.6485966146809146,0.6031269881646518,0.3317487726423246,0.9298953687283241,0.5114870554875355,0.5500479652748654,0.4885129445124645,0.18323142750271104,19,555580,492541,14.932444499140908,2.148230423140441,2904316367.1131864,"[7.000003766848355, 7.499996866339371]",600,0.0,[ 0.06715994 -0.05998536 -0.05825893],"[[-0.79633731 -0.26448344 -0.54396267]
 [ 0.51857713  0.16435482 -0.83908597]
 [-0.31132723  0.95028206 -0.00627319]]"
m12f_res7100,0.6127929930207354,0.5716152116890292,0.342130479753628,0.9328031132850879,0.5583133026164533,0.598532846497714,0.4416866973835467,0.18869816256031538,12,636929,567074,7.558678269655103,1.953983452310046,3324898492.022377,"[7.50000271659745, 7.999999184452043]",600,0.0,[ 0.05526533 -0.04460759 -0.05503593],"[[-0.80877024 -0.24871028  0.53294831]
 [ 0.51191986  0.14840863  0.84611639]
 [-0.28953197  0.95714057  0.00729125]]"
m12f_res7100,0.66412295997329,0.6354929661337859,0.4004416886556906,0.9568905224408211,0.6029631751803849,0.6301276489209613,0.3970368248196151,0.13255159411320824,12,737413,660049,8.910733012054987,2.2564531918182,3715871035.1867905,"[8.00000449753468, 8.499998927006157]",600,0.0,[ 0.06480072 -0.05069695 -0.03272474],"[[-0.80354394 -0.24993895 -0.54022926]
 [ 0.51778873  0.15418486 -0.84149977]
 [-0.29361874  0.95590666 -0.00552126]]"
m12f_res7100,0.6937291191927154,0.6677533192466175,0.4378351259018229,0.9625562784847123,0.6311326911162769,0.6556839378886258,0.3688673088837231,0.12213543029574174,20,723675,649167,9.040198710102167,2.482826687408381,3517856395.659387,"[8.5000008339645, 8.999998351239508]",600,0.0,[ 0.05433767 -0.0359925  -0.04262109],"[[-0.80899945  0.24032238 -0.53643736]
 [ 0.51894121 -0.13662447 -0.84382094]
 [-0.27607953 -0.96103013 -0.01418407]]"
m12f_res7100,0.6317231628143124,0.6115643510403758,0.45783303488610916,0.9680891679131575,0.7247368180176794,0.748626099783705,0.2752631819823206,0.13228540750471085,12,583091,523416,8.930558461064335,2.2796348542017473,2812105606.7366457,"[9.000000225356091, 9.499998460636606]",600,0.0,[ 0.04390212 -0.03054088 -0.03906584],"[[-0.80998878 -0.24572109  0.5324841 ]
 [ 0.51145267  0.14827851  0.84642167]
 [-0.28693961  0.95793248  0.00557078]]"
m12f_res7100,0.7406533669667431,0.719703009147901,0.5390437490360316,0.9717136804431987,0.727794907952178,0.7489808187327679,0.27220509204782195,0.11858557349656051,12,508372,457528,8.59480140525189,2.442864517439422,2352482404.334998,"[9.50001174708168, 9.999996680242692]",600,0.0,[ 0.04407463 -0.03847657 -0.03806618],"[[-0.78041767 -0.30731167 -0.5445253 ]
 [ 0.51079793  0.18890338 -0.83869004]
 [-0.36060191  0.93267092 -0.00955063]]"
m12f_res7100,0.6726687062867314,0.647923409989625,0.500004100573122,0.9632132488610844,0.7433140502896987,0.7717024772744796,0.25668594971030134,0.16139169509058945,9,699217,628926,11.076375742304442,2.2726142482019025,3197636269.055677,"[10.000002469638403, 10.499992390254285]",600,0.0,[ 0.05423721 -0.03751639 -0.04896154],"[[ 0.77190349  0.34320603  0.53513982]
 [-0.49295819 -0.20841289  0.84472261]
 [ 0.40144393 -0.91584589  0.00831159]]"
m12f_res7100,0.8678370591650238,0.8512891874532402,0.6588570294066289,0.9809320522360443,0.7591943930586903,0.773952070714887,0.2408056069413097,0.08916473139156214,12,830351,747487,12.26202241586691,3.3183734360721004,3702926596.2765317,"[10.500001414550267, 10.99999849393003]",600,0.0,[ 0.03744692 -0.01587803 -0.02857457],"[[-0.76295438 -0.35175042 -0.54237648]
 [ 0.48832551  0.23618097 -0.84009329]
 [-0.42360217  0.90580914  0.0084266 ]]"
m12f_res7100,0.9740065739824195,0.9549672131199411,0.7297416333435226,0.9804525335135756,0.7492163326576214,0.7641535995350127,0.25078366734237856,0.08824947742559835,9,479519,431708,15.166880516668721,4.054631082571445,2108957455.0419939,"[11.00000178061419, 11.49996247980065]",600,0.0,[ 0.04732031 -0.00013737 -0.02017483],"[[ 0.72392427 -0.42772226 -0.54128303]
 [-0.46840155  0.2712985  -0.8408312 ]
 [ 0.50649149  0.86223593 -0.0039462 ]]"
m12f_res7100,0.99040161235716,0.9674742921795675,0.7448809702593675,0.976850481772717,0.7520999168070291,0.7699232695695384,0.24790008319297085,0.10536108603207947,9,289371,260411,20.146524367107197,4.830962112059796,1268971464.3854709,"[11.500007092638143, 11.999993177554478]",600,0.0,[0.06455584 0.0017745  0.002115  ],"[[-7.10593571e-01 -4.53880572e-01  5.37632963e-01]
 [ 4.53276283e-01  2.89119173e-01  8.43178934e-01]
 [-5.38142535e-01  8.42853801e-01  2.87073334e-04]]"
m12f_res7100,1.2958042446988975,1.2652640546405431,0.9416112769834029,0.9764314786100651,0.7266616704147334,0.744201396957342,0.2733383295852666,0.098697537022349,12,112982,101685,22.796067887509935,6.200669901170428,488799855.7092648,"[12.00001081060488, 12.499967475671319]",600,0.0,[ 0.07579718 -0.03289167 -0.00620052],"[[ 0.62195757  0.56224531 -0.54502202]
 [-0.39788762 -0.37255671 -0.83838353]
 [ 0.67442881 -0.73829649  0.00800402]]"
m12f_res7100,1.3665178110676417,1.2868049844568978,0.9073649458293854,0.9416671879684719,0.6639978919268338,0.7051301143446713,0.3360021080731662,0.20257830382576705,25,79038,71159,25.70371135024901,7.463852115158771,339829196.23618937,"[12.500001541176733, 12.99998747826153]",600,0.0,[ 0.22600842 -0.10239263  0.00117838],"[[-0.60106666  0.59273448 -0.53608274]
 [ 0.38290661 -0.37519239 -0.8441642 ]
 [-0.7014994  -0.71266858 -0.00144632]]"
m12f_res7100,1.082828149168516,1.0354426430507175,0.7844490323573601,0.9562391260753749,0.7244446249016745,0.7575977651897196,0.2755553750983255,0.18015643836795783,11,20977,18890,24.56827047679186,6.498565051402727,89529434.8413763,"[13.000008372686498, 13.6336628885831]",600,0.0,[ 0.17786171  0.02361152 -0.10864106],"[[ 0.72011047  0.4371991   0.53879297]
 [-0.45797932 -0.28384895  0.84242787]
 [ 0.52124452 -0.85339716 -0.00417445]]"
