Simulation,a,b,c,b/a,c/a,c/b,ellipticity,triaxiality,Iterations,Initial Particles,Remaining Particles,Max Radius,r_50,mass,Age Range,Snapshot,Redshift,Center of Mass,Rotation Matrix
m11c_res2100,0.8635833298700893,0.6234814773989846,0.5715832283253248,0.7219702556008999,0.6618738557763838,0.9167605599284732,0.3381261442236162,0.8520009874052951,21,5027,4520,4.406040423659203,2.5686547418637584,6887074.7914367905,"[5.000096950514236, 5.496796173967463]",600,0.0,[-0.20342487  0.16143095 -0.1671973 ],"[[-0.40237523  0.73962782  0.53948573]
 [ 0.61321194 -0.21980915  0.75871935]
 [-0.67975384 -0.63610897  0.36510286]]"
m11c_res2100,1.4881861492223818,0.7340571189333562,0.6554859751763995,0.4932562497755548,0.44045966663438507,0.8929631744854857,0.5595403333656149,0.9388370985442173,30,24537,22069,11.834974737991082,4.5691788046496375,33254727.66592306,"[5.5003693661989495, 5.999971923528151]",600,0.0,[-0.28589952  0.38650721 -0.42110677],"[[ 0.16829055 -0.96261453 -0.2122535 ]
 [-0.66191556  0.04920285 -0.74796181]
 [ 0.73044239  0.2663688  -0.62888916]]"
m11c_res2100,1.1799123871430726,0.7859786727826795,0.7024696564010973,0.6661330801736673,0.5953574723475786,0.8937515491534562,0.40464252765242137,0.8616949383880279,30,11835,10648,7.987074942222916,3.5165372126942334,15933719.697200961,"[6.000087076104381, 6.499723618329411]",600,0.0,[-0.13512243  0.12146745 -0.16371198],"[[ 0.41721341  0.86318465  0.28433295]
 [-0.60316475  0.02897342  0.79709023]
 [ 0.67979795 -0.50405634  0.53273065]]"
m11c_res2100,1.2871659057112177,0.6678413612519323,0.6221062881555638,0.5188463727082016,0.4833147657153192,0.9315180584044185,0.5166852342846808,0.9535385202953487,30,5526,4933,9.806506333512651,3.598351243287739,7413763.407955516,"[6.50009551697501, 6.999885078796998]",600,0.0,[-0.03791905  0.01695134  0.04407133],"[[ 0.19693197 -0.72605512 -0.65883364]
 [-0.88823514  0.15234606 -0.43339245]
 [ 0.41503752  0.67054802 -0.61490586]]"
m11c_res2100,1.2041510230011416,0.8678605430867841,0.7931308628340369,0.7207240009843526,0.658663944707943,0.9138920638251964,0.341336055292057,0.8487978306981292,30,22738,20473,10.193365320648626,3.661702560719925,30675735.45170835,"[7.000003766848355, 7.499960789736421]",600,0.0,[-0.08976605  0.17186717 -0.10086816],"[[-0.43874956  0.85955697  0.26203174]
 [ 0.58764725  0.05384823  0.8073234 ]
 [-0.67983051 -0.50819502  0.52874218]]"
m11c_res2100,1.6306110166235128,0.9289979870637143,0.8829274737900179,0.5697238505032178,0.5414703229580072,0.9504083820253352,0.45852967704199277,0.955581895979723,30,60610,54566,12.392626741842278,5.230114185388578,80220168.54441296,"[7.500295228840174, 7.999960543832184]",600,0.0,[-0.04222139  0.13313891 -0.06195413],"[[-0.45580222 -0.37472833 -0.80735557]
 [ 0.65088886  0.47836778 -0.58949806]
 [-0.60711452  0.79419327 -0.0258654 ]]"
m11c_res2100,1.4450530556679373,0.9318782931723779,0.8358730017157883,0.6448747950930023,0.5784375863828946,0.8969765771345951,0.42156241361710545,0.8778595677024454,30,31967,28770,10.564508906406516,4.59739557650346,41824669.78159934,"[8.000064873429725, 8.499938381021678]",600,0.0,[-0.08561718  0.12442658 -0.07775781],"[[-0.45436731 -0.87963652 -0.14067674]
 [ 0.59407937 -0.18153905 -0.7836538 ]
 [-0.66379218  0.43963982 -0.60505932]]"
m11c_res2100,1.7053735052586183,1.126368035585393,1.0242912960507824,0.6604817256232559,0.6006257825000334,0.9093753228876391,0.3993742174999666,0.8819164076637145,30,17765,15952,13.487956793118402,5.8422381870454005,23177737.841410853,"[8.500010368754555, 8.99997398771129]",600,0.0,[ 0.00986825  0.14218566 -0.00857329],"[[ 0.51891094  0.84428319 -0.13385565]
 [-0.50142334  0.42744613  0.75223961]
 [ 0.69231934 -0.32322702  0.64514977]]"
m11c_res2100,1.7647394150715057,1.1189085366666107,0.9990717521175069,0.6340361229033202,0.5661299020042715,0.8928984982936006,0.4338700979957285,0.8800601811161144,19,32060,28846,13.05432506227766,5.551169688397979,41854313.67767414,"[9.000018029456722, 9.499966848024624]",600,0.0,[-0.03465993  0.20125438 -0.09768534],"[[-0.49007452  0.85764265 -0.15580771]
 [ 0.57754028  0.18559347 -0.79498571]
 [-0.65289676 -0.47958747 -0.58627781]]"
m11c_res2100,1.5774439414258807,0.9331157550992409,0.8249868628192326,0.5915365551791212,0.5229896550704121,0.8841206016626433,0.47701034492958794,0.8948393275278075,30,16789,15103,13.424685877235262,5.045696205438067,21864512.709708303,"[9.500010830775407, 9.999994008213184]",600,0.0,[-0.06952398  0.15383458 -0.10497608],"[[-0.47616386  0.86050523 -0.18110422]
 [ 0.57764865  0.15080366 -0.80223456]
 [-0.66301585 -0.48660971 -0.56887694]]"
m11c_res2100,1.6761175603411478,0.977614593712988,0.9407370568475717,0.5832613516166549,0.5612595912759838,0.9622780417737473,0.4387404087240162,0.9632380602613444,30,32567,29294,12.86357382280543,5.2353110560072365,41883354.92095579,"[10.000003805652495, 10.499985084867056]",600,0.0,[-0.04435181  0.13429355 -0.09752826],"[[-0.46968798  0.1990111  -0.86010917]
 [ 0.61607647  0.7717037  -0.15787079]
 [-0.63233139  0.60404303  0.48506601]]"
m11c_res2100,1.7638683567007987,1.0158941289845471,0.9133298542543924,0.5759466828265524,0.5177993305366148,0.8990403903281984,0.48220066946338525,0.9131031044497767,30,20059,18044,13.129803510376144,5.370783975571026,25621363.36401841,"[10.500002274006688, 10.999989866378925]",600,0.0,[-0.07745775  0.1475018  -0.12321006],"[[ 0.48488662 -0.87013286 -0.08805546]
 [-0.5819918  -0.24587671 -0.77513237]
 [ 0.65281736  0.42709887 -0.62563252]]"
m11c_res2100,1.8718929906616857,0.8864528252993963,0.8024402786191296,0.4735595622835516,0.42867849958425197,0.9052261504701147,0.571321500415748,0.950390003216193,30,17900,16086,16.3947276810769,6.22040661795261,22808931.458016597,"[11.000004656461932, 11.499998945965404]",600,0.0,[-0.14074726  0.21685416 -0.15314461],"[[-0.48977006  0.80312602  0.33928438]
 [ 0.58222847  0.01162898  0.81294205]
 [-0.64894938 -0.5956957   0.47329836]]"
m11c_res2100,1.8188411368541593,0.9358012111705971,0.8993391655573255,0.51450409395795,0.49445723836706773,0.9610365479569523,0.5055427616329322,0.9732280876142492,30,21482,19302,16.158459170517553,6.7392894766648705,27386630.645226378,"[11.50002920499204, 11.999999655007839]",600,0.0,[-0.06211271  0.16393768 -0.10644568],"[[ 0.51104739 -0.13473011  0.84892777]
 [-0.60194394  0.64892904  0.46535426]
 [ 0.61359111  0.74882501 -0.25053352]]"
