Simulation,a,b,c,b/a,c/a,c/b,ellipticity,triaxiality,Iterations,Initial Particles,Remaining Particles,Max Radius,r_50,mass,Age Range,Snapshot,Redshift,Center of Mass,Rotation Matrix
m12_elvis_RomeoJuliet_res3500,1.084549126860155,1.0399360870720769,0.1270991875837864,0.9588648972340829,0.11719080716218672,0.12221826818379974,0.8828091928378132,0.08170015304174649,22,658160,583916,21.09528090014799,7.6956260201604225,2175187992.372726,"[5.000005014409215, 5.499992202986349]",600,0.0,[-0.19838378  0.35130401 -0.09073019],"[[-0.43581464 -0.19163457  0.87939854]
 [ 0.69267576  0.55246041  0.46366775]
 [-0.57468764  0.81121125 -0.10802971]]"
m12_elvis_RomeoJuliet_res3500,1.043896909429679,0.9989498842172576,0.1418472995241932,0.9569430421659378,0.13588247866514885,0.14199641219773484,0.8641175213348511,0.08584506138487592,30,760305,677518,19.304818461514873,6.955749621205289,2424328611.098758,"[5.500003989323062, 5.9999896393075804]",600,0.0,[-0.15832679  0.27565547 -0.08093384],"[[-0.39336673 -0.25692501  0.8827526 ]
 [ 0.58691792  0.66887609  0.456215  ]
 [-0.70766516  0.69756312 -0.11231971]]"
m12_elvis_RomeoJuliet_res3500,1.0109259974200377,0.9743777962953222,0.15888553417621684,0.9638468085517738,0.1571683135874487,0.16306358250394754,0.8428316864125514,0.07279756630404068,16,870499,777853,17.93144567122019,6.95325073051389,2683808927.25444,"[6.000000465617506, 6.499997131134116]",600,0.0,[-0.13599334  0.23368744 -0.07076874],"[[-0.41245026 -0.24534042 -0.87732141]
 [ 0.6224997   0.62723051 -0.46805556]
 [-0.66511571  0.73918195  0.10597705]]"
m12_elvis_RomeoJuliet_res3500,0.9675210713270103,0.9385881317697643,0.19376480288148468,0.9700958042003542,0.200269336372928,0.2064428435890506,0.799730663627072,0.06137577855940409,13,961867,862360,16.73865201907917,6.534185956116157,2804799742.7152305,"[6.500012872870797, 6.99999788149339]",600,0.0,[-0.10372458  0.18214921 -0.0596151 ],"[[-0.41377362 -0.24310912 -0.87731941]
 [ 0.62500192  0.62484016 -0.46791812]
 [-0.66193956  0.74193849  0.10659871]]"
m12_elvis_RomeoJuliet_res3500,0.9571096511526062,0.9276121968455906,0.21349067198757118,0.969180694948073,0.2230576943096055,0.2301507814510859,0.7769423056903945,0.06386643824989469,10,1186054,1063030,15.959989666548047,5.908646442818669,3353516171.2012362,"[7.000007690418164, 7.499999791468476]",600,0.0,[-0.08893786  0.14896322 -0.06016308],"[[ 0.3707504   0.30894168 -0.87584198]
 [-0.51490816 -0.71646517 -0.47068805]
 [ 0.77292543 -0.62548597  0.10655316]]"
m12_elvis_RomeoJuliet_res3500,0.9191878199882362,0.8904989277939289,0.23371677359231371,0.9687888682046784,0.2542644370497695,0.26245598540057796,0.7457355629502305,0.06569536043216265,30,1292570,1159505,14.943626306538532,5.436058851322981,3516260213.3361945,"[7.500006616769215, 7.999996286406702]",600,0.0,[-0.08348352  0.14780011 -0.05415452],"[[-0.37420074  0.296618   -0.87863051]
 [ 0.53013529 -0.7089583  -0.46511794]
 [-0.76087475 -0.63984052  0.10804505]]"
m12_elvis_RomeoJuliet_res3500,0.9034663975523215,0.8757667458488078,0.26565592709814123,0.9693406951508569,0.2940407388895242,0.3033409619140803,0.7059592611104758,0.06609301598696787,8,1431895,1284748,13.681693214053524,4.466147824288413,3770014485.5705085,"[8.00000063347464, 8.499994636349488]",600,0.0,[-0.07111623  0.12729369 -0.04007335],"[[-0.35599888 -0.32628352 -0.87567338]
 [ 0.48433351  0.73695927 -0.47149983]
 [-0.79917823  0.59197137  0.10432663]]"
m12_elvis_RomeoJuliet_res3500,0.7468302826532205,0.7270998466698894,0.3249196151627512,0.973581098086655,0.4350648637444483,0.44687069685254377,0.5649351362555517,0.06431312633274879,19,2301530,2069429,9.865616913040219,3.3261815196474243,5777453267.426139,"[8.500002740922731, 8.99999694565198]",600,0.0,[-0.03566883  0.0712544  -0.01682811],"[[-0.34822201 -0.33254356 -0.87644521]
 [ 0.47112576  0.74621904 -0.47031656]
 [-0.81042085  0.57669049  0.10318006]]"
m12_elvis_RomeoJuliet_res3500,0.8542609326863077,0.8349188374585294,0.3894981138011584,0.9773580945965126,0.4559474733046064,0.4665101520367899,0.5440525266953936,0.05652125013772287,12,1559199,1402116,9.90907629309648,3.65676908733513,3860583281.0799594,"[9.000004442117898, 9.49999708617626]",600,0.0,[-0.04106315  0.06884054 -0.00453739],"[[ 0.31606157 -0.35882161  0.87826655]
 [-0.4057062   0.7856923   0.46700118]
 [ 0.85761738  0.50391931 -0.10275099]]"
m12_elvis_RomeoJuliet_res3500,0.9357504731465799,0.9146489612392869,0.45264393376645673,0.9774496380040968,0.4837229013033613,0.4948826849955147,0.5162770986966387,0.058213443336212145,12,1863108,1674904,10.586763691114655,3.5511088965448154,4525649716.124623,"[9.500000293250245, 9.999998461595444]",600,0.0,[-0.03079201  0.0668914  -0.00819146],"[[ 0.31626724 -0.35836341  0.87837959]
 [-0.40453889  0.78655667  0.46655857]
 [ 0.85809284  0.50289589 -0.10379017]]"
