Simulation,a,b,c,b/a,c/a,c/b,ellipticity,triaxiality,Iterations,Initial Particles,Remaining Particles,Max Radius,r_50,mass,Center of Mass,Rotation Matrix
object_751,2.2607666534934565,1.8903619417808912,1.281170122987998,0.8361596889532158,0.566697195842068,0.6777380006820388,0.433302804157932,0.44315397249147,18,15569,13927,11.52631067023158,6.133040041212819,646480287.1114956,[ 3.65196597 -2.7023736   2.40939005],"[[ 0.4540944   0.87954881 -0.14209912]
 [-0.88897919  0.43667626 -0.13794867]
 [ 0.05928127 -0.18896488 -0.98019284]]"
object_781,2.427442324393737,1.5730735230500208,1.4401733706073638,0.6480374455211421,0.5932883991248084,0.915515612909829,0.40671160087519165,0.8951227231064784,30,18814,16800,19.07139034192015,6.551248848115405,787333272.1184583,[-0.99443718 -1.34742009 -2.12858985],"[[ 0.19775175  0.77074184  0.60568248]
 [ 0.71516117  0.3091381  -0.62687968]
 [ 0.67040193 -0.55712714  0.49007204]]"
object_786,17.541002528154277,6.990266549624232,6.287462249694516,0.39851009304653306,0.3584437229059623,0.8994595849900036,0.6415562770940377,0.9652005025989194,30,40702,36748,81.28171560319427,33.433447652480886,1776836991.8590398,[ 9.35623678 -8.48817285 -7.73392347],"[[-0.67063598 -0.73211829  0.11937415]
 [ 0.63595403 -0.48461969  0.60058823]
 [ 0.38185057 -0.47869255 -0.79059698]]"
object_787,2.075940922371636,1.5470291165088568,1.2635456759195915,0.7452182766075396,0.6086616735104714,0.8167562345374627,0.3913383264895286,0.7063190587560495,26,27754,24823,17.88817810450158,7.253808994206733,1176635667.2091532,[ 0.55106179 -0.08983579  0.45685071],"[[-0.34167537  0.14591969  0.92842091]
 [-0.60088756  0.72565998 -0.33518909]
 [ 0.72262859  0.67240243  0.16025882]]"
object_788,2.4119835829602057,2.2472050667183283,1.5921645476471027,0.9316834005811738,0.6601058808588794,0.7085087922003469,0.33989411914112055,0.23387443414896025,17,19681,17645,13.239277343294408,6.516578579812287,813780566.6871879,[-1.72875313 -1.92786008  3.28806588],"[[-0.55329155 -0.24866379 -0.79500615]
 [ 0.59845357 -0.78253434 -0.17173622]
 [ 0.57941504  0.57079447 -0.58178337]]"
object_810,1.8867782226797696,1.512064325915332,1.0797144674671806,0.8014001368787076,0.5722529836780045,0.7140664910625233,0.4277470163219955,0.5319609094219668,11,25329,22644,11.594534946949947,5.652575219267717,1085601353.712953,[-2.21858958  0.56102422 -0.73532972],"[[-0.59971281  0.79917521 -0.04078629]
 [ 0.79959247  0.60047774  0.00885291]
 [-0.03156628  0.02730321  0.99912867]]"
object_815,2.580844687740712,1.9084420557312327,1.74122187880996,0.7394641238182741,0.6746713148144675,0.9123786984157604,0.3253286851855325,0.8318232811297702,13,24023,21537,18.45710754370256,7.539469669841694,1002740904.1315854,[ 3.01086848 -4.51724358 -0.10718925],"[[-0.6639098  -0.47830431  0.57484674]
 [ 0.69572402 -0.6769335   0.24026888]
 [-0.27421137 -0.55945155 -0.78219057]]"
object_838,24.34179018572225,6.861517937370964,5.815816937273958,0.28188222332947427,0.23892313970749954,0.8475991741708289,0.7610768602925004,0.9762721944803228,21,6897,6147,61.355560681358845,56.0732193700865,282804611.34132457,[  0.80935066 -13.1139181   -2.52448481],"[[-0.04213078  0.89322596  0.44762974]
 [-0.97797392 -0.12854094  0.16445132]
 [-0.20443094  0.43084174 -0.87896722]]"
object_890,3.32415929024805,2.039113939565964,1.9440294321616096,0.6134224510684639,0.5848183743374541,0.9533696937873939,0.4151816256625459,0.947909992021145,30,26359,23593,27.524402692496498,11.555247712330292,1100801220.732364,[ 0.36713557  1.10919997 -1.10456569],"[[ 0.74344332 -0.23352396  0.62670455]
 [ 0.30327519  0.95289143 -0.00469908]
 [-0.59608404  0.19355744  0.77924279]]"
object_893,2.1748975250964744,1.861332996842314,1.347219586639398,0.8558256080408886,0.619440489077589,0.7237928887119653,0.380559510922411,0.43414791343912784,18,13925,12508,15.340952525933934,6.749554004728375,571254826.740432,[ 1.26630043  1.45799196 -1.19486386],"[[ 0.2106015  -0.68692602  0.69554271]
 [ 0.82237182  0.50917421  0.25386259]
 [-0.52853723  0.51853088  0.67214145]]"
object_900,1.970092064759646,1.584610254540472,1.090881521457195,0.8043330983792357,0.5537210879483868,0.6884226063358049,0.4462789120516132,0.5091604456161475,30,9510,8508,12.655935930937535,6.017462606708998,385853225.77254033,[-0.15017564 -0.02785468 -1.16382706],"[[ 0.58659868 -0.1423641   0.79726687]
 [-0.71470355  0.37202264  0.59228201]
 [-0.38092102 -0.91724131  0.11647986]]"
object_904,2.3325471482248243,1.1568448984812805,1.0071670959778622,0.49595777704287464,0.4317885264374453,0.8706154967706414,0.5682114735625547,0.9268242262593495,30,11255,10068,12.396787576012326,6.499209272888902,470799875.1970376,[ 1.89357343 -1.31742116  1.0730377 ],"[[-0.12905029  0.52737433  0.83977517]
 [ 0.52809411 -0.68022999  0.50833431]
 [-0.83932272 -0.50908101  0.1907194 ]]"
object_905,21.007054903763752,6.609864661678688,5.565275685977654,0.3146497541877907,0.2649241272264464,0.8419651491872236,0.7350758727735536,0.9690049437645631,30,16563,14751,79.8831591099128,48.05479373116385,678106784.6437576,[-8.1016428   5.63441534  7.14163169],"[[ 0.57049619 -0.02621491 -0.82088177]
 [-0.53429287 -0.77092677 -0.34670312]
 [-0.62375094  0.63638408 -0.45381722]]"
object_907,1.9911388416965912,1.70722229797637,1.3426497999350706,0.8574099717334105,0.6743124948489468,0.786452825461898,0.32568750515105316,0.48569016831252215,17,8117,7273,11.737749418475259,5.39818286442999,335144332.5536117,[ 3.52133456  0.88246968 -0.84283837],"[[-0.93267397  0.15198407 -0.32713929]
 [-0.32864763  0.01581193  0.94432024]
 [ 0.14869433  0.98825646  0.03520183]]"
object_920,1.9078990739444996,1.4934077875779832,0.9272463745615112,0.782749888593649,0.48600389151846957,0.6208929552090553,0.5139961084815304,0.5070731888639205,12,3682,3305,11.219778535134045,5.614787154693196,151068617.57229507,[ 0.61316742  0.97645858 -0.66119963],"[[ 0.45479176  0.87491507  0.16639736]
 [-0.87025374  0.39687062  0.2918084 ]
 [ 0.18926934 -0.27751998  0.9418916 ]]"
object_921,2.2742637196352273,1.7686573632044273,1.548875181635889,0.7776834972718577,0.6810446687705661,0.8757350145138681,0.31895533122943387,0.7370840668062679,13,20685,18555,17.307161507771053,7.331155093141027,857423935.9874519,[ 1.14050479 -0.27911389  1.19760304],"[[ 0.51157111 -0.79258048 -0.33183004]
 [-0.74455733 -0.21614294 -0.63159845]
 [ 0.42886989  0.57017401 -0.7006941 ]]"
object_926,5.5047465798419735,3.605930008645312,2.9490202894061985,0.6550583131020045,0.5357231702918569,0.8178251608699684,0.4642768297081431,0.800698538720385,30,25248,22514,42.64442341845381,17.367499807151205,1056385019.8558501,[-0.37718282  2.46658812 -0.57480404],"[[-0.8604958   0.5069922   0.05005888]
 [ 0.47981056  0.77346872  0.41415935]
 [-0.17125658 -0.38040116  0.9088268 ]]"
object_929,1.8272833546541363,1.1634245334174635,0.9180995622377105,0.6366962903997304,0.5024396243195058,0.7891354667765762,0.49756037568049416,0.795417450248261,30,6276,5621,12.013482570194855,5.475637239879889,257274871.76710883,[ 1.64236066  1.29138178 -1.12060755],"[[ 0.9821804  -0.06930493 -0.17469539]
 [ 0.00426733 -0.9210613   0.38939425]
 [ 0.1878921   0.38320088  0.90435261]]"
object_932,2.451363352278288,1.3143559743283264,1.0199176601505717,0.5361734616399355,0.41606139669285014,0.7759828235815482,0.5839386033071499,0.8616811280066515,30,5745,5119,13.223166207543791,6.6428526621111015,235975999.96247444,[ 1.48114717 -1.71566931  1.31920184],"[[-0.47245412  0.87226475  0.1262589 ]
 [ 0.83457752  0.39671433  0.38222781]
 [-0.28331513 -0.28595794  0.91540187]]"
object_941,1.9870979541370235,1.4416767414744065,1.0313518682918643,0.7255187085633693,0.5190241709748878,0.7153835798426617,0.48097582902511216,0.6482529241209668,16,5168,4637,10.56982459748656,5.652039261858714,211797448.5637577,[-0.2463016   1.72890955  0.38307945],"[[ 0.22003173  0.46259566  0.85883135]
 [ 0.88587312  0.27386176 -0.37447102]
 [-0.40842974  0.84321112 -0.34954278]]"
object_954,15.49887811040104,5.6664735021941475,5.233464180706356,0.36560539813468634,0.3376672907179175,0.9235839854681888,0.6623327092820825,0.9778233253958061,30,12461,11139,76.40641077173147,29.62341159803424,531637702.11328804,[-9.20263315 -6.42871543  4.91057102],"[[ 0.61849868  0.78225023 -0.07445773]
 [ 0.53763896 -0.49038045 -0.68590915]
 [-0.57306521  0.38420253 -0.72386786]]"
