Simulation,a,b,c,b/a,c/a,c/b,ellipticity,triaxiality,Iterations,Initial Particles,Remaining Particles,Max Radius,r_50,mass,Center of Mass,Rotation Matrix
object_248,2.1675550958242837,1.9548057651723219,0.7259831852358233,0.9018482477968769,0.3349318255551628,0.37138379585852394,0.6650681744448372,0.21025612917614506,22,103294,92624,15.063476580345984,7.19186515875758,4556478792.775238,[ 0.97658538  1.22493348 -0.1094958 ],"[[ 0.41172977  0.59877691 -0.68698239]
 [ 0.83549233  0.05300908  0.54693931]
 [-0.36391094  0.79915971  0.4784481 ]]"
object_253,1.665952058062888,1.6014854001417305,0.66886833489537,0.9613034134991153,0.40149314721163537,0.4176549688409121,0.5985068527883646,0.09048098817790873,9,237078,210014,12.955717797500922,5.509101820583191,11439492562.712254,[0.47013286 1.63377762 0.06744911],"[[-0.06778308  0.99714104 -0.03339461]
 [-0.98625005 -0.06191119  0.15322481]
 [-0.15071925 -0.04332149 -0.98762693]]"
object_254,1.5034230296874553,0.9975224554503033,0.8290028881780368,0.6635008482327671,0.5514102629852472,0.8310618810117983,0.4485897370147528,0.8043239615909976,30,241889,215025,10.740702966508504,4.333698812322862,11761687489.720394,[ 0.80470567 -1.37152898 -0.01387263],"[[-0.81058818 -0.34761696  0.47128467]
 [ 0.57219534 -0.29882508  0.76373821]
 [-0.12465668  0.88874407  0.44112889]]"
object_258,1.7307267752349274,1.5943213394244447,0.7324338162854055,0.9211860371247985,0.42319436364297625,0.459401626368381,0.5768056363570238,0.18445009189922956,10,127670,113686,14.530889059482544,6.306388767775498,5750839257.538283,[-0.13865829  1.53241015 -0.53109775],"[[ 0.48429123 -0.73596217  0.47309797]
 [ 0.85952241  0.50117648 -0.10021653]
 [ 0.16335001 -0.4551723  -0.87529135]]"
object_259,1.1458624009891714,1.0435290781511564,0.4904561782168261,0.9106931837979192,0.4280236246458889,0.4699976152900101,0.5719763753541112,0.20891137031096932,10,229294,203822,11.050553362685521,4.229899693769886,10717206133.437557,[0.59939777 0.6601153  0.51082513],"[[ 0.62346581  0.74498408 -0.23725325]
 [-0.45858974  0.1026766  -0.88269642]
 [-0.63323442  0.65913294  0.40565741]]"
object_270,3.160023000131216,1.7786571703657357,1.523469425253854,0.5628620963492604,0.48210706858481533,0.85652786306233,0.5178929314151847,0.8900605691871445,30,95949,85510,21.138268046134105,7.609680938481387,4356831796.993409,[-1.35852501  1.42539616 -2.98661799],"[[-0.64642742 -0.72259027 -0.24493857]
 [ 0.35240415 -0.56750449  0.74414378]
 [-0.67671479  0.39471757  0.62149427]]"
object_274,2.341169744377524,1.140197029064386,0.7680371494603607,0.48702023072126466,0.3280570113742728,0.6736003777264625,0.6719429886257272,0.8548068019406652,16,69507,61929,21.178045628887645,7.578494224412115,3067334483.0266666,[1.01901943 0.7558106  1.37342562],"[[-0.68488675 -0.32760989  0.65084706]
 [-0.53736762 -0.37615517 -0.75481344]
 [-0.49210384  0.86670586 -0.08157675]]"
object_279,3.2800270928857516,1.7992017703252166,1.5048815565224978,0.5485325942055825,0.45880156288541823,0.8364162270974652,0.5411984371145817,0.8855110780273272,30,193807,171133,31.23396803220857,9.256602595931623,8791787515.269299,[-0.05255005 -0.61237322  2.58991301],"[[ 0.31405651  0.89969621 -0.30317527]
 [ 0.70295977 -0.00572286  0.71120659]
 [-0.63813484  0.43647907  0.63424754]]"
object_286,47.61163489873338,3.763646786631737,2.31814513241514,0.07904888783249621,0.048688626999380986,0.6159305758045792,0.951311373000619,0.9961126404253435,27,79942,71462,62.39884479402748,46.510648438659146,3456783365.2659082,[ 9.44554158 10.67829844 30.99440086],"[[-0.32256951  0.9464312  -0.01472718]
 [-0.28334417 -0.08170262  0.95553166]
 [-0.90314173 -0.31239824 -0.29452054]]"
object_296,1.851345052289576,1.7057691589398005,0.7683971699203659,0.9213674980956466,0.41504805869121036,0.4504696112561641,0.5849519413087896,0.18252449583750766,13,135403,120835,12.242372240483245,5.401355177561612,6209777915.10147,[ 0.93783186  0.30242442 -0.79192268],"[[-0.5133625   0.85013272  0.11718918]
 [ 0.22746728  0.26646971 -0.9366176 ]
 [ 0.82747663  0.45416765  0.33017294]]"
object_300,2.7443977149788994,1.9278289457216524,1.4732614496575893,0.7024597547212558,0.5368250533137164,0.7642075573806145,0.46317494668628356,0.7116280839732494,22,299959,267376,37.54313915969665,8.46136203796284,14082270167.331562,[ 0.37572415  1.13156138 -1.88215539],"[[ 0.37045624  0.61622771  0.69500042]
 [ 0.49104517  0.50519986 -0.70968144]
 [-0.78843948  0.60418252 -0.1154412 ]]"
object_303,1.7334607647014293,1.6229312982753479,0.8227116478794553,0.9362376878226494,0.47460644315255607,0.5069294361096691,0.5253935568474439,0.15935359176104022,21,162774,144628,14.409146603984222,5.6644252402474295,7481308473.546227,[ 0.11317446  1.70151904 -1.89973658],"[[ 0.27696232  0.24017421  0.93038069]
 [-0.9542604   0.18221579  0.2370327 ]
 [-0.11260091 -0.95347457  0.27965564]]"
object_305,2.3020243938605063,2.204358436949961,1.200743792171723,0.9575738827220858,0.5216034180063878,0.5447134967002555,0.47839658199361224,0.11409376377864724,13,173986,155277,21.112064372158414,7.842027042314376,7711220616.743027,[-1.0437836  -2.11237737  0.43675208],"[[ 0.50085811 -0.30424165 -0.81029511]
 [ 0.53318484 -0.62900532  0.56574397]
 [ 0.68180282  0.71539452  0.15282538]]"
object_313,0.909046467362844,0.8573019808682262,0.6178105449251565,0.9430782821864659,0.6796248234894231,0.7206451853750221,0.3203751765105769,0.20554037884203522,11,235140,208875,18.087094249302464,4.1681518005765374,10985001383.367416,[-0.20364357  0.15303903 -0.08876747],"[[ 0.79116398 -0.09059196 -0.60485754]
 [-0.2316245  -0.95968483 -0.15923291]
 [ 0.56604739 -0.26607917  0.78025139]]"
object_315,1.1712589434863734,1.1198758545695977,0.7246368632540393,0.956130034948695,0.6186820320851363,0.6470689231285723,0.3813179679148637,0.13903245578656373,15,179506,159607,10.26656255865516,3.5228422995624347,8512898061.076808,[ 0.74218532  0.64642472 -1.57983636],"[[-0.03325163 -0.99938738  0.01091773]
 [-0.88574522  0.03452728  0.46288581]
 [ 0.46297919 -0.00572138  0.88635068]]"
object_316,2.811686568799677,2.40356718514267,1.111891803391674,0.8548489052137717,0.3954536809792231,0.46260067547297407,0.6045463190207769,0.31914191528161373,30,72741,65114,16.00583068360927,8.262639747803577,3154727474.2855673,[-0.10724913  2.24703778 -1.55101905],"[[-0.62916285  0.55089774  0.54833   ]
 [ 0.75475028  0.2644076   0.60036709]
 [-0.18575825 -0.79158089  0.58214566]]"
object_325,1.3586834673095072,1.1890016178685219,0.8404990139907125,0.8751130388176483,0.6186128220541948,0.7068947605785795,0.38138717794580523,0.3793459811287672,30,217338,193076,15.551427511953513,5.4769831008072165,10269242419.106419,[ 0.64483189  0.14045235 -1.30947892],"[[-0.02176075  0.74735434  0.66406925]
 [-0.23009603  0.64265157 -0.73079051]
 [-0.97292461 -0.16870224  0.15797869]]"
object_328,1.2564659288437956,1.1698184798552995,0.684719244945987,0.9310387595879903,0.5449564761187501,0.5853209337492115,0.4550435238812499,0.18942045193958734,9,172917,153479,12.176738721446215,4.47578973734007,8071063755.855527,[-1.05863126  0.28129649  0.16421006],"[[ 0.93506305 -0.10272422  0.33927103]
 [ 0.18382678  0.95886022 -0.21632102]
 [-0.30309208  0.26464089  0.91547823]]"
object_329,1.2835194440844662,1.2382381981378705,0.7747125297269699,0.9647210284539984,0.6035845684282345,0.6256571077293727,0.3964154315717655,0.10903712426674331,25,143732,127609,12.42296760681535,4.436438017557216,6543231640.769499,[ 0.13990121 -0.64261419 -0.07557857],"[[-0.67404563 -0.49191906  0.55106998]
 [ 0.33416122 -0.86836994 -0.36642862]
 [ 0.65878583 -0.0628434   0.74970124]]"
object_332,1.2590336632244363,1.1894866930553512,0.764751451125099,0.9447616277463364,0.6074114405857421,0.6429256044560999,0.39258855941425785,0.17023253040540204,10,125611,111793,12.322216970902334,4.986357379478113,5793922274.068898,[ 0.74371145  0.89311984 -0.24084493],"[[ 0.14062038  0.26649159 -0.95352407]
 [ 0.88193062  0.40394363  0.24295663]
 [ 0.44991587 -0.87510672 -0.17822438]]"
object_333,1.8928483215586482,1.465502380659618,1.1900387592718638,0.7742312809580345,0.6287026518278747,0.8120346817425375,0.37129734817212534,0.6623847875979509,10,223835,199428,20.85004934740011,6.901115468278653,10484642750.914108,[ 1.41529721 -0.09230275  0.44072355],"[[ 0.80443512 -0.05388901 -0.59159117]
 [-0.09382217  0.97185179 -0.21610528]
 [-0.58658463 -0.22934705 -0.77673573]]"
object_338,1.459063671816038,1.346099642689999,1.0040297801013487,0.9225777248052258,0.6881329440898718,0.7458807269979884,0.3118670559101282,0.2827311698813059,30,74753,66429,11.241143305499767,4.5735147129225595,3346693079.424908,[-0.1564343   1.07172271 -1.27748785],"[[-0.58196965 -0.49431779  0.64572537]
 [ 0.0882753  -0.82775315 -0.55410485]
 [-0.80840509  0.26547061 -0.52536326]]"
object_340,2.713048708534252,2.6627717319219073,1.5942629279975264,0.981468457807561,0.5876278310015455,0.5987230932659917,0.4123721689984545,0.05608680171871948,17,118063,105501,24.38940563838289,8.213037146302367,5244373646.106247,[1.68552312e+00 1.05256373e-03 1.01967732e+00],"[[-0.74699305  0.55882775  0.36015682]
 [ 0.66369989  0.6584184   0.35494741]
 [-0.03877941  0.50417929 -0.86272788]]"
object_348,1.3043872214119059,1.2137931478756858,0.709620471751503,0.9305466413277504,0.5440259304161149,0.5846304808965529,0.4559740695838851,0.19044905214029972,30,165286,147072,13.597179736367917,4.969059252628435,7620973985.643725,[-1.30113632  0.93112826 -0.40238235],"[[-0.97677225 -0.06377251  0.20457037]
 [ 0.09476091 -0.98481645  0.1454542 ]
 [-0.19218829 -0.1614609  -0.96798453]]"
object_349,1.6136313857178957,1.2665769224864978,0.7951128702473048,0.7849233311255933,0.49274752417731604,0.6277651646189543,0.507252475822684,0.5069934315945781,18,80504,71827,13.789429028605245,5.719566473484809,3579072085.390168,[0.0412581  1.71092531 0.95365321],"[[-0.34406536  0.52617863 -0.77766   ]
 [-0.80083706 -0.59683246 -0.04950775]
 [-0.49018265  0.60574505  0.62673272]]"
object_352,1.8984467105454625,1.839233845841846,0.8205729866181464,0.9688098357595702,0.4322338794447272,0.4461493509774758,0.5677661205552729,0.07551583264009389,13,173398,154100,15.518184797354186,6.037775977132839,8113697447.353652,[-0.00704998 -0.30201841 -0.77899174],"[[-0.06669883  0.74985139  0.65823564]
 [-0.53282052 -0.58453373  0.61190081]
 [-0.84359561  0.30990839 -0.43852392]]"
object_359,1.530892176790165,1.2673002201760406,0.6770824503623779,0.8278180784966842,0.442279646226962,0.534271547959113,0.557720353773038,0.391250179456624,18,162342,145458,15.38135500972914,5.766703587762174,7426464740.321932,[1.87682239 1.26767634 1.43055784],"[[ 0.64906976  0.35491144 -0.67286426]
 [ 0.75724897 -0.2169272   0.61604917]
 [-0.07268034  0.90938466  0.40955721]]"
object_365,1.3298966895651936,1.2851746282185956,0.79707538658046,0.9663717778249228,0.5993513577667915,0.6202078449722439,0.4006486422332085,0.10319579041284024,12,174678,155470,12.833718099438592,4.8705745854657705,7957993128.4558115,[-0.43537629  0.25539807  0.53296394],"[[-0.55337802 -0.21634542 -0.80434285]
 [-0.73227919  0.58653673  0.34603736]
 [ 0.39691303  0.780493   -0.48300179]]"
object_367,2.5460215836417417,2.0024763669222687,1.7160704742263624,0.7865119368147678,0.6740203952912898,0.8569741458991091,0.32597960470871024,0.6989214124392984,16,52708,47174,19.66500830983377,7.574921764027775,2276042678.4076567,[ 2.64039782 -1.13329804 -2.78319962],"[[-0.99492391  0.07830895  0.06319906]
 [ 0.05410193 -0.11329114  0.99208775]
 [-0.08484924 -0.99047101 -0.10847939]]"
object_372,1.9722426756331004,1.2426498452093602,0.723804172931449,0.6300694435640193,0.36699549293501826,0.582468324220089,0.6330045070649817,0.6968710566746764,16,90967,80737,15.509062868843808,5.428351748504433,4133396702.6283174,[ 0.2691903  -1.14800287  0.14072917],"[[-0.94858208  0.11666859  0.2942456 ]
 [ 0.1130771  -0.74335097  0.65927453]
 [ 0.29564438  0.65864844  0.69193687]]"
object_381,1.9753260468957663,1.6998630486837407,1.0719760858491407,0.8605480858995825,0.5426831117494532,0.6306249710405828,0.45731688825054684,0.36776586235524233,30,173390,154500,21.925634535114817,7.625636748990099,8036036618.959003,[-0.35404789 -1.30109875 -0.30022053],"[[-0.84710173  0.52832846  0.05733847]
 [-0.47926044 -0.80610264  0.34714257]
 [-0.229626   -0.26658501 -0.93605787]]"
object_383,2.0789479393532933,2.02804240566665,1.1216464390145655,0.9755138006474185,0.5395259870545295,0.5530685334194786,0.4604740129454705,0.06823533045417188,16,137102,122399,17.39651170853398,7.087450192503201,6084043903.840328,[-1.45364559 -1.10029723  0.40497611],"[[-0.22456488  0.89821693 -0.3778584 ]
 [ 0.31143933 -0.30126874 -0.90124508]
 [-0.92335051 -0.32006796 -0.2120857 ]]"
object_384,2.4064907881200606,1.8528614556266112,1.4001471735694502,0.7699432986710321,0.5818211233059565,0.755667494359928,0.4181788766940435,0.6155662204033043,18,41804,37391,15.300502728161812,6.775276368001239,1800211267.650963,[ 1.28866999  4.13456224 -5.97491123],"[[ 0.08661462  0.0885631  -0.99229758]
 [-0.50309504  0.86359459  0.03316266]
 [ 0.85987981  0.49634762  0.11935557]]"
object_388,1.7918432797666157,1.3262177921588152,1.2030501393578306,0.7401416223920837,0.6714036617725438,0.9071286378985366,0.32859633822745615,0.8233362724873546,30,162274,145172,14.343497031596943,5.569550125487727,7313893304.093125,[ 0.4935874  -0.55986062  0.23423331],"[[ 0.15041165  0.36990012  0.91681527]
 [ 0.23189945 -0.91469263  0.33099856]
 [-0.96104057 -0.16282291  0.22336006]]"
object_404,1.9952238697167344,1.8367274300957808,0.8187233503469901,0.9205620772552928,0.4103415976389786,0.4457511424568291,0.5896584023610214,0.18345578932511752,11,66626,59535,11.749706587020656,5.796688363630724,2930600433.521783,[ 2.48952406 -0.58809181  1.72456196],"[[-0.85378988 -0.48560578  0.18769621]
 [ 0.05462089  0.27498448  0.95989588]
 [ 0.51774453 -0.82980152  0.20825475]]"
object_406,4.353786826286398,1.7339933020314928,1.5823733043519224,0.39827243988206884,0.3634475842496914,0.9125602172154084,0.6365524157503086,0.9694358670752,30,516681,460384,19.974655706660442,19.863463710591063,26223929340.548565,[-2.60255363  0.40883135 -1.33344452],"[[-0.87104445  0.12155439 -0.47592657]
 [ 0.26301791  0.93371322 -0.24290164]
 [-0.41485317  0.33675534  0.84527669]]"
object_413,1.3271959993998157,1.201906449527339,0.846035352757506,0.9055983065582363,0.6374607466720061,0.7039111513963647,0.36253925332799386,0.3030297094552196,29,177317,157264,17.270669415917396,4.90693079838287,8274099904.136571,[0.11134665 1.90340141 0.43237952],"[[ 0.69838621  0.10391754 -0.70813689]
 [ 0.69463175 -0.33682314  0.63563897]
 [-0.17246285 -0.93581586 -0.30741706]]"
object_414,1.6632588023364703,1.484611836961567,0.8508235250139539,0.892592202053013,0.5115400705042148,0.5730949355457547,0.4884599294957852,0.275324115113359,16,88590,78905,10.825951077389501,4.733430053528299,4042703898.2870426,[-1.95460454 -0.04148091  0.28225376],"[[-0.95160906  0.21366828 -0.22087566]
 [ 0.29523794  0.83512428 -0.46411421]
 [ 0.08529214 -0.50686616 -0.85779481]]"
object_433,2.0882811362073497,1.65118705719662,0.840412034983723,0.7906919372912778,0.4024419990260721,0.508974456480159,0.5975580009739279,0.4472412589737241,30,41278,36947,12.943064843621519,6.273207435883317,1783120948.762628,[-0.96936857  0.14589315  0.67148282],"[[-0.01485272  0.71249823 -0.70151669]
 [-0.99867115 -0.04519761 -0.02476097]
 [ 0.04934902 -0.70021672 -0.71222274]]"
object_436,2.1898034804680178,1.7174088539524377,1.0603134306927384,0.7842753330474125,0.4842048339726458,0.6173913848484811,0.5157951660273542,0.5027945590367399,30,65310,58292,13.616160556487907,6.451786735423232,2850486553.741939,[ 2.23472565  5.02079871 -2.56235573],"[[-0.73238018  0.44187602 -0.51803943]
 [-0.67467317 -0.57356879  0.4645804 ]
 [-0.09184431  0.68975679  0.71819231]]"
object_443,2.2768638619235304,2.075858908664266,1.115497612609361,0.9117185016545292,0.48992723335991245,0.537366777652119,0.5100727666400875,0.22207334988261845,17,69753,62343,13.875216632722926,6.677588438589739,3021418517.2304783,[-1.66426629e+00 -1.48176943e+00  7.61696695e-04],"[[-0.49277473 -0.56634976  0.66062169]
 [-0.5473671  -0.38842625 -0.74129232]
 [-0.67643353  0.7268927   0.11859459]]"
object_445,1.3405591062402218,1.2653156458044128,0.7622139865214907,0.9438715830689186,0.5685791719092658,0.6023903909264634,0.43142082809073423,0.16122887076924816,9,112202,99862,9.62712961151998,4.131386015399864,5063909025.61638,[-1.43474512  0.33971064 -0.94760379],"[[ 0.85977673 -0.34303885 -0.37829662]
 [-0.23156736  0.398351   -0.88752073]
 [ 0.45514892  0.85067081  0.26305632]]"
object_457,2.323224355899707,1.4834803011167965,1.3335578622278221,0.6385437107482003,0.5740116570495318,0.8989387059766756,0.42598834295046817,0.883299852296497,30,89597,79940,34.82190724045071,8.067569936356453,3990775774.1987014,[-0.54723542 -4.29252391 -1.04729475],"[[-0.56457822  0.82323777  0.05942236]
 [-0.81510469 -0.56742761  0.11674871]
 [-0.12982983 -0.01747834 -0.99138223]]"
object_462,2.6384732098314734,2.020556998157054,1.4856405891998832,0.7658053872323048,0.5630682864863256,0.7352628956049906,0.43693171351367444,0.6055196183868448,30,41976,37535,19.320541107144745,7.4332966914306144,1794255716.7306337,[-3.39921459 -2.84517904  2.6768198 ],"[[-0.50899379  0.69806914 -0.50361176]
 [-0.81285673 -0.19733046  0.54801882]
 [ 0.28317709  0.68830238  0.66787017]]"
object_469,2.3929811711169586,1.6563481674070966,1.0489027736509873,0.6921693272805703,0.4383247082388854,0.6332622538490655,0.5616752917611145,0.6447828083007374,30,47457,42421,15.205916552165107,7.278401807301665,2056022722.2581296,[-0.08338054 -4.20171739 -1.27303114],"[[ 0.62772859 -0.63969161 -0.44356676]
 [ 0.47208108  0.76591277 -0.43648262]
 [ 0.61894771  0.06459315  0.78277165]]"
object_471,1.7342047308705257,1.5412014576596622,0.901839925930659,0.8887079075640736,0.5200308301995917,0.5851538236280392,0.47996916980040827,0.2881133404638176,19,41100,36694,11.631815138983255,5.647130990083813,1807063052.9201994,[-1.61385638  1.1377935  -0.48620644],"[[ 0.25605686  0.24883054 -0.93408685]
 [-0.95333772 -0.09488076 -0.28660921]
 [ 0.159944   -0.96388848 -0.21292467]]"
object_478,18.81865763592142,2.627928985034752,2.0324165417485216,0.13964486925031835,0.10800008061515533,0.7733909680674438,0.8919999193848447,0.9920708420687621,16,81599,72676,70.62023070815249,33.33424093097464,3580643057.233257,[-1.14653269  2.7632856  10.83525461],"[[-0.04189405 -0.15417885 -0.98715438]
 [ 0.25014508  0.95493627 -0.15976282]
 [ 0.96730157 -0.25362492 -0.00143906]]"
object_479,2.07046189744671,1.6645129245570045,0.898430124588532,0.8039331352147455,0.43392738871286374,0.5397555713348644,0.5660726112871363,0.43573790149863295,30,39944,35741,13.62752503020233,6.54036959636309,1706414672.3019285,[ 0.01833743 -0.06063036  0.86724318],"[[-0.65754924  0.04474089  0.75208194]
 [-0.75251955  0.00955939 -0.65850053]
 [-0.03665134 -0.99895289  0.02738262]]"
object_482,1.7303739499887998,1.5569744846155171,0.7413456479454097,0.8997907559956014,0.4284308879882341,0.47614502053222746,0.5715691120117659,0.23317692567517773,13,50845,45395,10.78444149894914,5.03917249503298,2244983129.54592,[ 0.77679406 -0.18871958  3.60250439],"[[-0.1439013  -0.53530957  0.83230769]
 [ 0.21990556  0.80273438  0.55430954]
 [-0.96484919  0.26279496  0.00220303]]"
object_484,1.4615436072428016,1.0017153676622503,0.7612199642399469,0.6853817858722558,0.5208328786549081,0.759916428173046,0.4791671213450919,0.727635122502815,27,70237,62547,11.891229060990318,5.12286125398938,3128089371.541463,[-1.27587906 -1.35666778  0.01224909],"[[-0.55403605  0.64473624 -0.52664906]
 [-0.82765551 -0.35849103  0.43182234]
 [-0.08961255 -0.67512914 -0.73223646]]"
object_492,1.6385614910473667,1.2557370665601664,1.0361227672053137,0.7663655428381273,0.6323368227963329,0.8251112392847963,0.36766317720366715,0.6876343526416447,30,37713,33662,12.924874477827517,5.16238728423677,1640874475.5609303,[-0.36689004  0.66349811  0.45795154],"[[ 0.91481453  0.10815799  0.38912238]
 [ 0.36556666 -0.63131711 -0.68395886]
 [ 0.171684    0.76794567 -0.61707702]]"
object_495,1.452779101784658,1.2947451417457931,0.7469548626419252,0.891219553031339,0.5141558422229042,0.5769126591467685,0.4858441577770958,0.27965669894864065,30,102138,90942,9.087058369352992,4.466399671327514,4820711740.264872,[-0.87618367 -1.73246154  1.03923644],"[[ 0.30615586  0.39421704  0.86652265]
 [-0.33750325  0.8960541  -0.288407  ]
 [-0.89014614 -0.20415671  0.40738175]]"
object_499,2.2192591899675262,1.6727977383082155,1.4771510409558015,0.753764024441279,0.665605463135388,0.8830422274779727,0.33439453686461196,0.7753385027970204,30,73927,66375,18.13720309397672,6.792580311580733,3212573053.264557,[-2.23752742 -2.78483377  0.68453795],"[[-9.99614821e-01  1.59910977e-02  2.26824846e-02]
 [-2.77439931e-02 -5.96226706e-01 -8.02336579e-01]
 [-6.93660436e-04  8.02656838e-01 -5.96440709e-01]]"
object_501,2.272399234518695,2.178755971742456,1.3270886338403232,0.9587910164051463,0.5840032920629842,0.6091038423082262,0.4159967079370158,0.12249942011499652,26,90567,80819,17.063532710081088,6.789757547924598,3945284577.7862897,[-0.65515987  4.24152706 -0.64239712],"[[ 0.04845285  0.33744548  0.94009727]
 [-0.71126862 -0.64913626  0.26966474]
 [ 0.70124837 -0.68172771  0.20856188]]"
object_512,1.3088344389952304,0.8934390781304571,0.7218817345474069,0.6826219203219736,0.5515454919581602,0.8079809269793324,0.44845450804183984,0.7675038498125334,30,43090,38503,14.564569143053363,6.488943623841573,1855775299.4756463,[-0.00335626 -0.91169475  0.7919729 ],"[[ 0.06400058 -0.99340656  0.0951175 ]
 [ 0.93287317  0.02569938 -0.35928707]
 [ 0.35447367  0.11172714  0.9283671 ]]"
object_534,2.1440509115315596,1.7549694315449336,1.392048586275184,0.8185297383126534,0.6492609754685359,0.7932038936141107,0.3507390245314641,0.5704957326998703,9,59380,53091,17.0563799543786,6.7540612468535715,2597543920.52483,[-1.62811378  1.06510162 -0.18402401],"[[-0.91499767  0.40122717  0.04237947]
 [ 0.38076958  0.82403446  0.41950178]
 [-0.13339337 -0.39997997  0.90676471]]"
object_562,1.329889431622804,0.9949060887614504,0.788615413358749,0.7481118844199035,0.5929932177868631,0.7926531179847227,0.4070067822131369,0.6791431579404896,30,82415,73343,12.759540321495114,4.997849845689452,3712409682.9959774,[ 0.04242289  0.29207396 -0.00484403],"[[ 0.60943495 -0.4125097  -0.67707074]
 [ 0.55671527 -0.38538305  0.73589946]
 [ 0.56449725  0.82541847  0.00521545]]"
object_565,1.658065675579409,1.4524920892373077,0.8726686706830068,0.8760160171156888,0.5263173127192647,0.6008078647376581,0.47368268728073526,0.3217138687707612,30,40533,36210,12.642011136579882,5.251584315812096,1756174738.0397387,[ 1.83138166  0.06575094 -0.69030881],"[[-0.88610899 -0.44501614  0.12950478]
 [-0.0603386  -0.16627726 -0.98423124]
 [ 0.45953249 -0.87995029  0.12048813]]"
