Simulation,a,b,c,b/a,c/a,c/b,ellipticity,triaxiality,Iterations,Initial Particles,Remaining Particles,Max Radius,r_50,mass,Age Range,Snapshot,Redshift,Center of Mass,Rotation Matrix
m12_elvis_RomeoJuliet_res3500,0.3554114038724903,0.1953784078400084,0.1914090020699321,0.5497246450485412,0.5385561633205311,0.9796834982229624,0.4614438366794688,0.9828800337344265,30,720609,645496,4.314191529691114,2.104255442860977,1858444998.5729384,"[11.996853274243454, 13.631442192667546]",102,3.50704241,[ 0.03481816 -0.11368543  0.06261485],"[[ 0.52324925  0.81796127 -0.23905978]
 [ 0.82398394 -0.41405738  0.38679058]
 [ 0.21739525 -0.39936931 -0.89064216]]"
m12_elvis_RomeoJuliet_res3500,0.9638856153067492,0.917828793521868,0.2322016284131395,0.9522175442256976,0.2409016430224899,0.2529901328570677,0.75909835697751,0.0990287430935018,13,25347000,22672264,19.274056454521467,5.958278912023139,70014448195.13274,"[0.022988536086971437, 13.631442192667546]",590,0.0015949,[-0.15001706  0.24651882 -0.09497292],"[[ 0.45726583  0.14866349 -0.87681647]
 [-0.88297054 -0.04180499 -0.46756322]
 [-0.10616489  0.9880038   0.11214949]]"
m12_elvis_RomeoJuliet_res3500,0.2039416378479825,0.1536057076217401,0.1425574702680631,0.7531846328322483,0.6990111081402859,0.9280740440916188,0.3009888918597141,0.8461613127151111,30,1142060,1025353,5.053349013085166,2.01927385888434,2875194894.767134,"[11.647377233604852, 13.631442192667546]",120,3.0,[-0.03829367  0.00396767 -0.01179734],"[[ 0.94410262 -0.16288772  0.28659698]
 [ 0.229689   -0.2985771  -0.926334  ]
 [ 0.23645973  0.94038253 -0.2444739 ]]"
m12_elvis_RomeoJuliet_res3500,0.4879688542934006,0.4780024369926893,0.199134988952664,0.9795757101851448,0.4080895475204456,0.4165982713508837,0.5919104524795544,0.0485101700227237,26,14310424,12832439,10.338789978155985,3.758504566029557,37371612207.37816,"[7.491909364883995, 13.631442192667546]",294,0.89728099,[ 0.00108728 -0.0899279   0.13697538],"[[-0.02380735 -0.3496316   0.93658473]
 [-0.77359156 -0.58697373 -0.2387843 ]
 [ 0.63323717 -0.73021886 -0.25649776]]"
m12_elvis_RomeoJuliet_res3500,0.9000460882871758,0.8451450444820308,0.2333138108062685,0.9390019638776232,0.2592242928917942,0.2760636323073526,0.7407757071082057,0.1267956272732241,23,23478167,21026477,17.578594428177055,5.538857611219212,64503833629.63248,"[1.3410897694923178, 13.631442192667546]",534,0.0998249,[-0.02610773  0.09766764  0.10685297],"[[ 0.41403054  0.06195353  0.90815223]
 [-0.80979246 -0.43056422  0.39856069]
 [ 0.4157101  -0.90043113 -0.12809724]]"
m12_elvis_RomeoJuliet_res3500,0.5489868073422598,0.5010103446580237,0.2263541355870976,0.9126090790478218,0.4123125229236695,0.4517953331714156,0.5876874770763305,0.2013795113029939,9,13107614,11761682,10.403701372582802,3.590294816438857,34179471354.165543,"[7.933126700261339, 13.631442192667546]",277,1.0,[ 0.02935463  0.22197795 -0.16530803],"[[ 0.21988021  0.37805943  0.8992907 ]
 [ 0.87787708  0.32533166 -0.35141307]
 [-0.42542276  0.86673547 -0.26035572]]"
m12_elvis_RomeoJuliet_res3500,0.7063322602788911,0.6979250624247922,0.2314357058860734,0.988097389391815,0.3276584107806323,0.3316053805003065,0.6723415892193676,0.0265096231207695,13,18731485,16811453,13.098236127903574,4.339530464355862,50104745629.06387,"[5.18330522302438, 13.631442192667546]",382,0.49880669,[ 0.06516714 -0.18613328  0.21237515],"[[ 0.27049103 -0.04959948  0.96144396]
 [-0.60526061 -0.78537906  0.12976645]
 [ 0.74866161 -0.61702482 -0.2424586 ]]"
m12_elvis_RomeoJuliet_res3500,0.8108637797432997,0.8095087918540854,0.2320970718538683,0.9983289574364226,0.2862343560682224,0.2867134664742516,0.7137656439317777,0.0036372968636583,13,21986739,19713839,15.65813498359985,4.975253416445301,60051253359.473045,"[2.5172325953914876, 13.631442192667546]",486,0.20076481,[ 0.06827643 -0.16391859  0.11018665],"[[ 0.22190893  0.26690492  0.93782631]
 [-0.884234   -0.35028479  0.30891877]
 [-0.41095823  0.89780974 -0.15827508]]"
m12_elvis_RomeoJuliet_res3500,0.7812639226776182,0.7774382253712945,0.2367643836260952,0.9951031947140064,0.3030530103254159,0.3045443044854394,0.6969469896745841,0.0107576242011808,25,20772852,18635692,14.486560123315869,4.690056669289593,56368068381.58377,"[3.526424280507145, 13.631442192667546]",446,0.30020699,[ 0.05062081 -0.15071985 -0.07658333],"[[ 0.21669246 -0.17966353 -0.95956521]
 [-0.97278992  0.04282362 -0.22769696]
 [-0.08200089 -0.98279558  0.16549531]]"
m12_elvis_RomeoJuliet_res3500,0.5912555346599602,0.5423969054368557,0.2851408047997871,0.9173646141829288,0.4822632315209968,0.5257050730592386,0.5177367684790031,0.2064602375309817,12,7224734,6485324,8.61514357726651,3.441760962353725,18566931152.34453,"[9.517956338034884, 13.631442192667546]",214,1.5,[-0.00955913  0.19387259 -0.24318258],"[[-0.03624809 -0.49851943 -0.86612035]
 [-0.53317642 -0.72338423  0.43867774]
 [ 0.84522718 -0.47769617  0.23957751]]"
