Simulation,a,b,c,b/a,c/a,c/b,ellipticity,triaxiality,Iterations,Initial Particles,Remaining Particles,Max Radius,r_50,mass,Age Range,Snapshot,Redshift,Center of Mass,Rotation Matrix
m12b_res7100,1.100931359021263,0.4380969274797233,0.3646682713367859,0.3979330081660995,0.3312361559588774,0.8323917573096061,0.6687638440411225,0.945373202303568,30,37935,33812,6.466404144371709,2.6090194022497264,221749722.56523475,"[1.1448562009519492e-06, 0.09999774050969279]",172,2.0,[0.15998988 0.15152172 0.38346301],"[[-2.18871658e-01 -2.91647797e-01 -9.31148087e-01]
 [-5.58399117e-01 -7.45135719e-01  3.64641174e-01]
 [ 8.00178495e-01 -5.99761888e-01 -2.33217819e-04]]"
m12b_res7100,0.9118432517664437,0.6985981207309933,0.0422494191471973,0.7661383898796784,0.0463340810664012,0.0604774302899479,0.9536659189335988,0.4139205917614928,30,96273,85680,10.493713270722878,4.862446450237165,680592714.7199575,"[1.0762849287360154e-06, 0.09999851618435152]",412,0.3986637,[-0.34619972  0.39149889 -0.63348669],"[[ 0.3776167   0.91577103  0.13700021]
 [-0.48600716  0.32195379 -0.81249172]
 [ 0.78816411 -0.24022736 -0.56664641]]"
m12b_res7100,0.5106589680737426,0.3968470045957586,0.0490110216366643,0.7771272598867808,0.0959760323441275,0.1235010496969443,0.9040239676558725,0.3997555295397721,16,94948,84982,7.184368592304931,2.4935920765347555,658922626.0487515,"[8.954902354751937e-06, 0.09998750741425777]",332,0.70189703,[-0.102359    0.11010199 -0.28539791],"[[-0.28108229 -0.95893376  0.03793143]
 [ 0.38785703 -0.14966404 -0.90948755]
 [-0.87781529  0.24092887 -0.41399711]]"
m12b_res7100,0.4717906160491712,0.3660348636781083,0.2861844338805591,0.7758417637538582,0.6065920434728025,0.7818502068486849,0.3934079565271975,0.6298109618155737,30,1670,1376,1.972569423232953,1.5615574045764191,8552375.035274351,"[2.4484464974605658e-05, 0.09759372719955017]",88,4.0,[ 0.60161811  0.31056937 -0.07347357],"[[ 0.79058843  0.24103761  0.56291278]
 [-0.02460766 -0.90602129  0.42251614]
 [ 0.61185324 -0.34788834 -0.71035858]]"
m12b_res7100,1.8298131753568168,1.3141500687770444,0.0553196112950282,0.7181881114834483,0.0302323822125943,0.0420953531939536,0.9697676177874056,0.4846488040449221,30,79202,70636,12.504312191697258,7.189515459464127,605538228.5951264,"[3.1819340775850465e-05, 0.09998785860647975]",600,0.0,[ 0.2920892   1.27685826 -0.35569773],"[[ 0.16157378  0.91546482 -0.36853504]
 [ 0.95610702 -0.23771497 -0.17132122]
 [-0.24444484 -0.32467792 -0.91369085]]"
m12b_res7100,2.2684101770372656,1.538932987853391,0.2283073810392212,0.6784191868965105,0.1006464277714579,0.1483543356606319,0.8993535722285421,0.5452708387323313,30,95989,83553,14.496516923327624,6.5559683934969,660882169.3890297,"[3.090518026382938e-06, 0.09999982102781102]",446,0.30020699,[-1.10644859 -1.07422026  0.72906558],"[[-0.63016551 -0.76791522  0.11488098]
 [-0.58329111  0.37052327 -0.72283053]
 [ 0.51250649 -0.52251193 -0.68140911]]"
m12b_res7100,1.0226952081338194,0.5019719508202447,0.345620125979151,0.4908324071804605,0.3379502741680263,0.6885247779569997,0.6620497258319737,0.8569569315504931,30,177404,160302,8.001992453900879,3.039322061596985,1037893176.224855,"[2.1971389649877437e-06, 0.0999972459015126]",214,1.5,[ 0.15936145 -0.02322514  1.04183493],"[[ 0.31859236  0.76492274  0.55981435]
 [ 0.15432862 -0.62456698  0.76557088]
 [ 0.93524413 -0.15750966 -0.31703174]]"
m12b_res7100,0.4533353271864439,0.2694089765871909,0.2081310827527306,0.5942818934037996,0.4591106632797938,0.7725469484695198,0.5408893367202062,0.8195828324419034,29,7621,6797,1.640760776878039,1.291450825019141,39151001.70335099,"[0.04048314504096773, 0.09997057806449483]",67,5.0,[-0.00310468 -0.10813088  0.07177134],"[[-0.52971863  0.52142183 -0.66896745]
 [-0.82742024 -0.49108636  0.27241501]
 [ 0.18647766 -0.69782051 -0.69157257]]"
m12b_res7100,0.4361528794029972,0.3496041076231594,0.1208558461966673,0.8015632227435823,0.2770951469175073,0.3456934388395078,0.7229048530824926,0.3872284679169589,21,162468,145692,4.228200287759982,1.765328971132499,1076955670.025787,"[1.167708677307644e-06, 0.09995880525791723]",294,0.89728099,[ 0.13150817 -0.12881823  0.24855202],"[[ 0.20637167  0.97338983  0.09961416]
 [-0.55924643  0.20087725 -0.80429582]
 [ 0.80290359 -0.110275   -0.58582016]]"
m12b_res7100,0.5719145327021381,0.4732542196886958,0.0296359720285275,0.8274911593043465,0.051818882602101,0.0626216751918704,0.9481811173978988,0.3161071912264099,30,110771,98714,16.65005855614362,7.191871364343147,817416856.570563,"[-2.0237480469198488e-07, 0.09998660432319317]",534,0.0998249,[ 0.29677261  0.18346667 -0.16104917],"[[ 0.4037037   0.83739657 -0.36849735]
 [ 0.84205298 -0.4975808  -0.20823095]
 [-0.35772909 -0.22623069 -0.90600749]]"
