Simulation,a,b,c,b/a,c/a,c/b,ellipticity,triaxiality,Iterations,Initial Particles,Remaining Particles,Max Radius,r_50,mass,Age Range,Snapshot,Redshift,Center of Mass,Rotation Matrix
m12f_res7100,0.8730013399206009,0.8196067852104829,0.2054782109491126,0.938837946440066,0.2353698689257461,0.2507034039455198,0.7646301310742538,0.1255379861027271,6,449784,398910,15.016711801440922,3.496450951096577,2892248209.1859484,"[7.971032778719689e-06, 0.4999827224584825]",332,0.70189703,[ 0.00000000e+00 -1.39089329e-15 -1.04316997e-16],"[[ 9.85961546e-01  1.66966435e-01  1.42831133e-03]
 [ 1.66969665e-01 -9.85858226e-01 -1.43069981e-02]
 [-9.80676004e-04  1.43446346e-02 -9.99896630e-01]]"
m12f_res7100,0.1255173473864769,0.0822974268576853,0.079690295258062,0.6556657591263908,0.6348946732652808,0.968320618284558,0.3651053267347192,0.955091391478447,7,2536,2273,1.0184804191575527,0.4135850681856781,12959020.563016891,"[0.07077329851912673, 0.4910127475814594]",59,5.49484539,[ 4.26058744e-17 -2.06175246e-17  1.32355527e-18],"[[-9.99857314e-01  1.62424322e-02 -4.64060263e-03]
 [-1.62390037e-02 -9.99867838e-01 -7.75529729e-04]
 [ 4.65258581e-03  7.00060308e-04 -9.99988932e-01]]"
m12f_res7100,0.8500930188785436,0.2985728457398553,0.2623017749796232,0.3512237356492321,0.3085565569349763,0.8785185214336778,0.6914434430650236,0.968886841204198,9,25525,22756,2.90084480517059,1.6817309608486473,136430066.51474747,"[4.252212866262539e-06, 0.49999715731118677]",88,4.0,[-2.23871165e-16 -1.34475512e-16  1.22250466e-17],"[[-0.99891144 -0.02260849  0.04080192]
 [ 0.03481071 -0.94354369  0.32941391]
 [ 0.03105084  0.33047567  0.9433036 ]]"
m12f_res7100,0.2304831882382542,0.1543856262856076,0.1213715330524571,0.6698346524346788,0.5265960349654373,0.7861582452496217,0.4734039650345627,0.762867192433671,8,2542,2281,0.9518401377613588,0.6615048845585155,12918008.580046078,"[0.0463370017004916, 0.499564362286371]",41,7.0,[ 8.56805611e-17 -1.34313405e-16 -3.23949005e-17],"[[-0.99956773 -0.00133308 -0.02936969]
 [ 0.00585085 -0.98800946 -0.15428242]
 [-0.02881186 -0.15438757  0.98759018]]"
m12f_res7100,0.950559072032964,0.8886501515633756,0.08237820216228,0.93487104348267,0.086662896169196,0.0927003748520771,0.913337103830804,0.1269697328491704,5,705051,626671,18.99864526660072,7.000603440002508,4772181287.875618,"[6.8996699020829055e-06, 0.49997191972141497]",412,0.3986637,[-2.86640700e-15 -6.40726270e-16 -2.35143731e-15],"[[ 9.90854238e-01  1.34934732e-01 -7.05569885e-04]
 [ 1.34935900e-01 -9.90852282e-01  2.01470910e-03]
 [-4.27261298e-04 -2.09148975e-03 -9.99997722e-01]]"
m12f_res7100,1.2674067006350112,0.7672646531730127,0.6034614469780883,0.6053815659871363,0.4761387537841917,0.7865101624093871,0.5238612462158083,0.8192419577839254,9,699941,629172,7.873950348772881,4.014002312361166,3666414016.468501,"[1.1448562009519492e-06, 0.4999997365560507]",172,2.0,[2.85203491e-16 1.09693650e-17 9.87242852e-17],"[[-9.99714386e-01  2.07382065e-02  1.18774455e-02]
 [-2.07495305e-02 -9.99784360e-01 -8.30955077e-04]
 [-1.18576517e-02  1.07716916e-03 -9.99929115e-01]]"
m12f_res7100,4.61007095477098,2.8137297473570952,0.2206346492925349,0.6103441302666189,0.047859274066964,0.0784135894713323,0.952140725933036,0.6289205916252413,6,620238,546538,28.51013957952154,15.425049194219405,4448427503.619708,"[8.807715075720424e-06, 0.4999818643977345]",534,0.0998249,[-2.56850747e-15  1.01293252e-15  2.55004256e-15],"[[-0.99992305  0.01120258 -0.00532833]
 [ 0.011211    0.99993595 -0.00155193]
 [-0.00531061  0.00161154  0.9999846 ]]"
m12f_res7100,0.4100988326230374,0.3476997444498902,0.1431911568693133,0.8478437800614166,0.3491625566292078,0.4118241648289441,0.6508374433707922,0.3201976592415776,6,574020,515025,5.140232757876374,2.0935684662057983,3527799634.1924777,"[4.093194948318057e-06, 0.49999939353664935]",294,0.89728099,[ 2.20447057e-16 -4.73201010e-16 -1.02503130e-16],"[[-0.99980947  0.01869     0.00563123]
 [ 0.01865688  0.99980867 -0.00587739]
 [-0.00574001 -0.00577121 -0.99996687]]"
m12f_res7100,1.988289168003492,1.528394553977522,0.0879760012465105,0.7686983254614993,0.0442470857168377,0.0575610538637161,0.9557529142831622,0.4099053991063403,7,509321,451155,34.21529669751328,14.251169189187712,3631701057.84518,"[3.410726577893902e-05, 0.4999947078472057]",590,0.0015949,[-3.02806030e-15 -2.15656977e-15  3.22885393e-15],"[[-9.99324289e-01 -3.54820061e-02 -9.59124645e-03]
 [-3.54746159e-02  9.99370136e-01 -9.39592524e-04]
 [ 9.61854389e-03 -5.98711847e-04 -9.99953562e-01]]"
m12f_res7100,1.06935900128793,0.659749395863824,0.5168055534175846,0.6169578177854449,0.4832853632831883,0.7833361525718717,0.5167146367168117,0.8081087670517659,16,40583,36346,3.072890821669508,2.857592328162452,209699523.89654,"[3.745651154041241e-05, 0.499674639744935]",120,3.0,[ 2.23032391e-16  3.32557225e-16 -3.58444913e-16],"[[ 0.99344971  0.03498881 -0.10878165]
 [-0.04186086  0.99722612 -0.0615445 ]
 [-0.10632654 -0.06569506 -0.99215867]]"
m12f_res7100,0.86134852744692,0.8122850444006652,0.0559328080002841,0.9430387566904171,0.0649363250971958,0.0688585963583183,0.9350636749028042,0.1111465780806435,5,536309,473349,20.93035744239695,7.817698773551305,3949356422.695059,"[8.69906033340584e-06, 0.4999970314744058]",486,0.20076481,[5.75888907e-15 1.91170669e-15 1.91000891e-17],"[[-9.99975328e-01  7.01303456e-03 -4.00220747e-04]
 [ 7.01304400e-03  9.99975408e-01 -2.21763393e-05]
 [-4.00055381e-04  2.49825579e-05  9.99999920e-01]]"
m12f_res7100,0.3738532904029557,0.3324657446113862,0.161402574635838,0.889294686300714,0.431727040470531,0.4854712921612387,0.568272959529469,0.25706973589936,6,704560,631695,6.154205067486676,2.281730221965322,4119453125.0681705,"[4.837090378018161e-06, 0.49999620677564494]",277,1.0,[1.02531802e-16 2.83589944e-16 8.13744460e-18],"[[-9.99706788e-01  2.41989832e-02 -8.64534846e-04]
 [ 2.41963385e-02  9.99702877e-01  2.94875814e-03]
 [ 9.35634922e-04  2.92697495e-03 -9.99995279e-01]]"
m12f_res7100,0.6459260394398153,0.5548112134706662,0.0778779624152521,0.8589392277045075,0.1205679252113639,0.1403684001411584,0.879432074788636,0.2660914749888359,10,744748,664138,18.612627601691557,5.631044572547378,4843188671.787078,"[-2.7898139531856714e-07, 0.4999754503244809]",382,0.49880669,[ 8.58370550e-16  6.09166196e-16 -6.47931318e-16],"[[ 0.99945567  0.02452619 -0.02206425]
 [-0.02442883  0.99969066  0.0046716 ]
 [-0.022172    0.00413006 -0.99974564]]"
m12f_res7100,2.728239758558268,2.0788777862446914,0.1213634491721699,0.7619850050654161,0.0444841582531236,0.058379309248093,0.9555158417468764,0.42021038130738,5,513387,454571,33.70309915120941,14.1698543141778,3665087255.429361,"[5.1598905386653974e-06, 0.4999945623943306]",600,0.0,[-6.52787651e-15 -2.40770333e-15 -2.02441013e-15],"[[-0.99956458  0.02911267 -0.00480708]
 [-0.02910574 -0.99957521 -0.00150425]
 [-0.00484883 -0.00136368  0.99998731]]"
m12f_res7100,0.8055074273693069,0.7765617663860852,0.0605422374995084,0.9640653084009978,0.0751603715154214,0.0779619086595727,0.9248396284845786,0.0709790475583294,4,628473,557174,19.70420331261322,6.884451347452962,4427711921.628513,"[5.001278226668404e-06, 0.4999979629361495]",446,0.30020699,[-7.57195159e-16  1.82029716e-15 -3.07799832e-16],"[[-9.11930692e-01  4.10320731e-01 -4.39447115e-03]
 [ 4.10322982e-01  9.11940171e-01  4.17865910e-04]
 [-4.17895382e-03  1.42208776e-03  9.99990257e-01]]"
m12f_res7100,0.8098396855942276,0.7156635102393378,0.3663880861570303,0.8837101008630034,0.4524205131885943,0.5119558017349521,0.5475794868114057,0.2754333447070105,8,473026,425777,6.63411832950356,2.8922901468365163,2547678033.684544,"[2.2337568044150657e-05, 0.499999461920277]",214,1.5,[-1.71037826e-17  4.53908076e-16  1.10352290e-16],"[[ 0.99923687  0.03738145 -0.01132731]
 [-0.03728499  0.99926757  0.00861071]
 [-0.01164089  0.0081818  -0.99989877]]"
m12f_res7100,0.1630829137242207,0.1108459527278624,0.0904544245223258,0.6796907793498651,0.5546529826863876,0.8160372327206232,0.4453470173136123,0.7770818519351204,7,2639,2369,1.3150956737307136,0.4781157176580552,13266957.589271791,"[0.027768583024700533, 0.49455223759286326]",67,5.0,[-8.31426829e-18  1.20094986e-17  2.50390348e-17],"[[ 0.99986553  0.01332917 -0.00955276]
 [-0.01346118  0.99981291 -0.0138901 ]
 [ 0.00936583  0.01401683  0.99985789]]"
m12f_res7100,0.7850296413330048,0.6867541830934885,0.3160704430732625,0.8748130604691033,0.4026223042184306,0.4602381039013425,0.5973776957815693,0.2801091195928796,6,28718,25767,3.0157571077337955,2.206406405652154,148011748.317999,"[5.343760349774129e-06, 0.4997033953318386]",102,3.50704241,[ 1.35758787e-16 -1.04647399e-16  1.55556944e-16],"[[-0.99916452  0.01579061 -0.03769501]
 [-0.01585351 -0.99987339  0.00137024]
 [ 0.0376686  -0.00196669 -0.99928835]]"
