Simulation,a,b,c,b/a,c/a,c/b,ellipticity,triaxiality,Iterations,Initial Particles,Remaining Particles,Max Radius,r_50,mass,Age Range,Snapshot,Redshift,Center of Mass,Rotation Matrix
m12_elvis_RomeoJuliet_res3500,0.5102704982136309,0.45670128210604444,0.2985865015432092,0.895018002617978,0.5851533698077963,0.6537894970784831,0.4148466301922037,0.3025306054609711,30,3434738,3081095,8.008460510165037,2.831147286510795,8603142394.719048,"[9.51795816898375, 13.635445238012979]",214,1.5,[ 0.12489919  0.16181731 -0.12262055],"[[ 0.8899954  -0.09656873  0.44562615]
 [ 0.38169329  0.692422   -0.61225976]
 [ 0.2494362  -0.71500088 -0.65311203]]"
